tx	gene_id	RAP10_146_Schizocladia_ischiensis_imm_mat_Thalli_1_T1	RAP10_147_Schizocladia_ischiensis_imm_mat_Thalli_2_T1	RAP10_148_Schizocladia_ischiensis_imm_mat_Thalli_3_T1	RAP9_140_Schizocladia_ischiensis_immmatThalli_1_T1	RAP9_141_Schizocladia_ischiensis_immmatThalli_2_T1	RAP9_142_Schizocladia_ischiensis_immmatThalli_3_T1
mRNA_S-ischiensis_contig15.3739.1	nbisL1-mrna-18963	19.291371	18.352901	19.393688	15.572288	14.650904	18.773677
mRNA_S-ischiensis_contig15.3740.1	nbisL1-mrna-18964	11.880233	12.466352	12.803811	13.346958	13.313409	13.618823
mRNA_S-ischiensis_contig15.3741.1	nbisL1-mrna-8596	3.078495	3.47236	0.73818	3.632916	4.944669	2.309858
mRNA_S-ischiensis_contig15.3742.1	nbisL1-mrna-18965	712.34146	666.457132	757.858795	773.45366	690.506149	889.585527
mRNA_S-ischiensis_contig15.3743.1	nbisL1-mrna-4417	3.508652	3.166349	0.550752	3.240443	3.102376	2.01214
mRNA_S-ischiensis_contig15.3744.1	nbisL1-mrna-18966	0	0	0	0	2.26258	0
mRNA_S-ischiensis_contig15.3745.1	nbisL1-mrna-18967	79.945107	86.148628	95.708754	70.209933	65.157087	81.999467
mRNA_S-ischiensis_contig15.3746.1	nbisL1-mrna-18968	112.999922	105.557453	127.190958	111.15615	110.132638	124.645277
mRNA_S-ischiensis_contig15.3747.1	nbisL1-mrna-8597	0	0	0.406447	0.207934	0.215082	0.38624
mRNA_S-ischiensis_contig15.3748.1	nbisL1-mrna-8598	11.749333	14.69635	9.929587	8.739076	9.467795	9.813569
mRNA_S-ischiensis_contig15.3749.1	nbisL1-mrna-18969	18.011937	20.77548	19.726779	14.963681	9.507959	12.901967
mRNA_S-ischiensis_contig15.3750.1	nbisL1-mrna-18970	19.728513	19.561778	8.15969	19.340252	17.891576	6.41446
mRNA_S-ischiensis_contig15.3751.1	nbisL1-mrna-8599	0.238651	1.09944	0.862829	0.931733	2.202276	0.247849
mRNA_S-ischiensis_contig15.3752.1	nbisL1-mrna-18971	32.376857	25.978821	27.40244	28.293083	21.990616	26.367982
mRNA_S-ischiensis_contig15.3753.1	nbisL1-mrna-18972	64.240063	62.009545	69.492983	68.792936	68.929607	83.857681
mRNA_S-ischiensis_contig15.3754.1	nbisL1-mrna-18973	39.227343	43.26409	37.28701	42.80571	47.914699	44.965687
mRNA_S-ischiensis_contig15.3755.1	nbisL1-mrna-18974	67.070106	78.371555	75.19154	65.489981	68.910609	69.420657
mRNA_S-ischiensis_contig15.3756.1	nbisL1-mrna-18975	28.932963	22.152208	20.323004	26.842641	27.760622	18.802928
mRNA_S-ischiensis_contig15.3757.1	nbisL1-mrna-4418	1.130636	0	1.218934	8.08073	16.306491	8.964989
mRNA_S-ischiensis_contig15.3758.1	nbisL1-mrna-4419	11.496885	24.451144	19.25835	21.678206	14.941921	12.105608
mRNA_S-ischiensis_contig15.3759.1	nbisL1-mrna-18976	37.375574	37.474654	29.625819	29.179757	30.387449	25.278574
mRNA_S-ischiensis_contig15.3760.1	nbisL1-mrna-18977	68.075445	68.113152	69.552785	65.814298	60.62461	62.477438
mRNA_S-ischiensis_contig15.3761.1	nbisL1-mrna-18978	34.02416	32.040432	34.212494	36.862869	29.822576	34.871018
mRNA_S-ischiensis_contig15.3762.1	nbisL1-mrna-18979	17.743816	17.924178	16.345139	19.808544	20.464449	18.701345
mRNA_S-ischiensis_contig15.3763.1	nbisL1-mrna-18980	73.82881	69.607972	68.871893	93.69877	100.223775	95.551997
mRNA_S-ischiensis_contig15.3764.1	nbisL1-mrna-8600	2.432817	2.384464	1.446293	0.416191	1.715403	0.383998
mRNA_S-ischiensis_contig15.3765.1	nbisL1-mrna-4420	43.28858	35.447535	32.164333	37.737921	55.337208	36.854682
mRNA_S-ischiensis_contig15.3766.1	nbisL1-mrna-18981	24.451453	22.06499	18.53505	29.747845	29.70874	24.801539
mRNA_S-ischiensis_contig15.3767.1	nbisL1-mrna-18982	40.523761	40.857986	39.931835	47.151739	45.893763	48.32494
mRNA_S-ischiensis_contig15.3768.1	nbisL1-mrna-18983	29.201054	28.539319	22.383927	22.795564	23.753142	20.662095
mRNA_S-ischiensis_contig15.3769.1	nbisL1-mrna-18984	5.192307	5.23415	5.083279	3.758904	3.98674	2.92399
mRNA_S-ischiensis_contig15.3770.1	nbisL1-mrna-18985	80.735042	80.875797	101.169707	75.879153	78.262267	104.320005
mRNA_S-ischiensis_contig15.3771.1	nbisL1-mrna-18986	2.596076	1.567094	1.516843	2.490169	2.573845	3.38494
mRNA_S-ischiensis_contig15.3772.1	nbisL1-mrna-18987	99.937958	89.238976	106.211284	97.94925	104.714967	126.002183
mRNA_S-ischiensis_contig15.3773.1	nbisL1-mrna-18989	61.292841	68.07141	59.404905	58.805306	54.357983	45.751381
mRNA_S-ischiensis_contig15.3774.1	nbisL1-mrna-18988	14.492872	12.553263	10.177831	14.661115	13.712938	10.103152
mRNA_S-ischiensis_contig15.3775.1	nbisL1-mrna-8601	0.349636	0	0	0	0	0
mRNA_S-ischiensis_contig15.3776.1	nbisL1-mrna-18990	25.910753	28.415516	24.344737	30.968831	30.923224	26.711073
mRNA_S-ischiensis_contig15.3777.1	nbisL1-mrna-18991	32.85601	32.946452	39.524563	38.561005	38.594902	52.162366
mRNA_S-ischiensis_contig15.3778.1	nbisL1-mrna-18992	2248.661548	1831.186363	2022.037433	1598.037376	1431.000768	1915.12959
mRNA_S-ischiensis_contig15.3779.1	nbisL1-mrna-18993	49.729389	47.781544	51.698701	50.553711	49.919123	55.833109
mRNA_S-ischiensis_contig15.3780.1	nbisL1-mrna-4421	31.447257	30.463412	27.258713	32.944758	31.06459	23.844529
mRNA_S-ischiensis_contig15.3781.1	nbisL1-mrna-4422	56.296814	55.091056	55.029408	37.957635	43.114478	30.783912
mRNA_S-ischiensis_contig15.3782.1	nbisL1-mrna-8602	43.080832	38.361544	26.193045	59.195889	69.889111	45.461344
mRNA_S-ischiensis_contig15.3783.1	nbisL1-mrna-8603	19.505376	20.640417	24.932426	90.640389	105.846632	81.985749
mRNA_S-ischiensis_contig15.3784.1	nbisL1-mrna-4423	13.348041	18.388607	11.927618	15.081757	18.330521	13.759613
mRNA_S-ischiensis_contig15.3785.1	nbisL1-mrna-4424	12.027465	14.125525	7.840212	16.86912	12.940576	10.087269
mRNA_S-ischiensis_contig15.3786.1	nbisL1-mrna-8604	0	0	0	0	0	0
mRNA_S-ischiensis_contig15.3787.1	nbisL1-mrna-18994	1.23102	0.453468	1.738033	0.201918	1.043751	0.846828
mRNA_S-ischiensis_contig15.3788.1	nbisL1-mrna-18995	23.339019	25.857708	29.981593	23.329842	24.103809	25.799322
mRNA_S-ischiensis_contig15.3789.1	nbisL1-mrna-18996	21.756433	21.084896	23.618006	17.478352	18.32868	16.842302
mRNA_S-ischiensis_contig15.3790.1	nbisL1-mrna-8605	7.474033	11.245235	8.870513	6.464608	8.024273	5.665183
mRNA_S-ischiensis_contig15.3791.1	nbisL1-mrna-18997	27.294612	36.778858	25.969734	16.113897	19.139053	15.744877
mRNA_S-ischiensis_contig15.3792.1	nbisL1-mrna-18998	97.020699	123.296411	102.14626	77.195552	91.315257	68.104637
mRNA_S-ischiensis_contig15.3793.1	nbisL1-mrna-18999	0	3.523937	0	0	1.345706	2.4469
mRNA_S-ischiensis_contig15.3794.1	nbisL1-mrna-19000	3.701732	7.433017	0	2.920854	4.186575	3.750202
mRNA_S-ischiensis_contig15.3795.1	nbisL1-mrna-19001	0	1.702051	1.708126	5.856786	5.319186	2.383576
mRNA_S-ischiensis_contig15.3796.1	nbisL1-mrna-8606	0.128715	0.394457	0.132687	0.142368	0	0.265023
mRNA_S-ischiensis_contig15.3797.1	nbisL1-mrna-19002	51.559862	47.896506	48.824939	71.816624	72.982085	66.5966
mRNA_S-ischiensis_contig15.3798.1	nbisL1-mrna-19003	26.746713	25.896081	29.763345	29.211471	29.189795	30.093783
mRNA_S-ischiensis_contig15.3799.1	nbisL1-mrna-19004	48.607763	44.196964	54.323986	40.656902	37.668512	47.074538
mRNA_S-ischiensis_contig15.3800.1	nbisL1-mrna-19005	66.900687	62.143231	57.512687	83.207834	77.247792	79.26593
mRNA_S-ischiensis_contig15.3801.1	nbisL1-mrna-19006	37.377499	34.867571	35.357191	34.506936	38.206036	40.842035
mRNA_S-ischiensis_contig15.3802.1	nbisL1-mrna-19007	52.187464	54.307588	47.810919	55.698287	58.145347	50.9327
mRNA_S-ischiensis_contig15.3803.1	nbisL1-mrna-19008	9.960879	12.254685	9.788394	7.547221	9.007603	7.547023
mRNA_S-ischiensis_contig15.3804.1	nbisL1-mrna-19009	5.352198	12.876103	8.195659	13.734288	13.294376	10.367957
mRNA_S-ischiensis_contig15.3805.1	nbisL1-mrna-19010	28.101899	26.415846	25.748477	34.467891	31.209658	39.328752
mRNA_S-ischiensis_contig15.3806.1	nbisL1-mrna-19011	29.367567	28.685425	31.474907	27.051073	26.022	26.373327
mRNA_S-ischiensis_contig15.3807.1	nbisL1-mrna-19012	2.777271	2.79416	2.407333	2.395767	2.546951	1.749378
mRNA_S-ischiensis_contig15.3808.1	nbisL1-mrna-19013	18.922499	19.230471	21.732651	17.12087	14.319717	16.594854
mRNA_S-ischiensis_contig15.3809.1	nbisL1-mrna-19014	27.227475	20.138727	26.688223	24.334736	26.301546	29.333759
mRNA_S-ischiensis_contig15.3810.1	nbisL1-mrna-8607	53.690058	44.09351	21.472007	44.082842	54.094058	28.309687
mRNA_S-ischiensis_contig15.3811.1	nbisL1-mrna-19015	109.852961	108.181984	115.515915	96.975252	93.914646	95.968862
mRNA_S-ischiensis_contig15.3812.1	nbisL1-mrna-19016	36.901728	39.819841	39.705699	39.418808	32.417914	32.055986
mRNA_S-ischiensis_contig15.3813.1	nbisL1-mrna-4425	10.40475	9.801386	14.554484	7.50051	8.516095	9.464724
mRNA_S-ischiensis_contig15.3814.1	nbisL1-mrna-19017	13.040524	14.125823	11.939738	13.169562	14.131375	13.659605
mRNA_S-ischiensis_contig15.3815.1	nbisL1-mrna-19018	70.678128	64.127068	59.010034	75.772727	75.440213	60.02589
mRNA_S-ischiensis_contig15.3816.1	nbisL1-mrna-19019	13.685692	14.094659	14.654857	13.439219	14.217671	12.694058
mRNA_S-ischiensis_contig15.3817.1	nbisL1-mrna-8608	7.449531	9.392775	7.522956	9.726909	9.742333	11.182601
mRNA_S-ischiensis_contig15.3818.1	nbisL1-mrna-19020	10.093955	10.180734	15.080148	13.397298	11.226176	13.233966
mRNA_S-ischiensis_contig15.3819.1	nbisL1-mrna-19021	27.303358	29.342142	33.883464	29.329611	25.364088	32.686171
mRNA_S-ischiensis_contig15.3820.1	nbisL1-mrna-19022	27.586163	25.660713	25.078288	26.91867	27.203715	26.712486
mRNA_S-ischiensis_contig15.3821.1	nbisL1-mrna-19023	36.45091	37.49433	38.613517	38.891769	40.513125	47.529611
mRNA_S-ischiensis_contig15.3822.1	nbisL1-mrna-19024	90.007626	81.927365	108.702736	74.765566	70.477463	79.524553
mRNA_S-ischiensis_contig15.3823.1	nbisL1-mrna-19025	57.208075	55.35996	55.477892	53.876462	52.207465	58.254041
mRNA_S-ischiensis_contig15.3824.1	nbisL1-mrna-4426	41.764611	36.404781	33.534736	22.930389	23.710453	26.434068
mRNA_S-ischiensis_contig15.3825.1	nbisL1-mrna-19026	43.113318	38.666925	40.521833	35.296566	31.033221	30.392802
mRNA_S-ischiensis_contig15.3826.1	nbisL1-mrna-19027	187.661923	189.749808	204.127452	200.167116	205.965944	220.831502
mRNA_S-ischiensis_contig15.3827.1	nbisL1-mrna-4427	32.935414	27.129012	20.175783	35.778558	39.161047	23.674522
mRNA_S-ischiensis_contig15.3828.1	nbisL1-mrna-4428	0	5.982361	0	1.610785	7.86436	8.638139
mRNA_S-ischiensis_contig15.3829.1	nbisL1-mrna-4429	61.979149	49.49004	30.076131	58.818483	61.737945	44.727957
mRNA_S-ischiensis_contig15.3830.1	nbisL1-mrna-19028	37.753669	48.252758	32.074757	39.845725	52.682616	39.23224
mRNA_S-ischiensis_contig15.3831.1	nbisL1-mrna-19029	35.36456	39.952662	30.639547	39.674064	41.399275	34.727214
mRNA_S-ischiensis_contig15.3832.1	nbisL1-mrna-4430	59.763017	57.603947	53.798078	35.295984	34.082362	24.66109
mRNA_S-ischiensis_contig15.3833.1	nbisL1-mrna-4431	43.003081	35.929193	31.609273	33.687511	30.951081	27.728182
mRNA_S-ischiensis_contig15.3834.1	nbisL1-mrna-4432	34.969981	31.593579	25.35688	27.65766	23.597142	23.035853
mRNA_S-ischiensis_contig15.3835.1	nbisL1-mrna-4433	19.15818	15.805967	12.754123	21.139149	20.64614	20.380175
mRNA_S-ischiensis_contig15.3836.1	nbisL1-mrna-4434	16.601098	16.331153	14.723323	15.512435	13.268139	12.309078
mRNA_S-ischiensis_contig15.3837.1	nbisL1-mrna-19030	24.453955	23.752294	26.378171	24.6808	25.081155	27.502268
mRNA_S-ischiensis_contig15.3838.1	nbisL1-mrna-19031	46.700336	50.133453	50.037485	55.002761	56.144702	54.91802
mRNA_S-ischiensis_contig15.3839.1	nbisL1-mrna-19032	44.422229	40.757748	43.498173	35.092548	31.685165	32.567536
mRNA_S-ischiensis_contig15.3840.1	nbisL1-mrna-19033	19.781471	27.079145	28.361328	20.736353	21.91794	30.680603
mRNA_S-ischiensis_contig15.3841.1	nbisL1-mrna-4435	162.099478	154.754904	181.549858	104.231175	105.459495	123.123133
mRNA_S-ischiensis_contig15.3842.1	nbisL1-mrna-4436	79.757405	69.167857	84.325328	67.987442	68.310068	77.558748
mRNA_S-ischiensis_contig15.3843.1	nbisL1-mrna-4437	30.100772	28.851217	19.157339	18.530652	22.270614	8.815626
mRNA_S-ischiensis_contig15.3844.1	nbisL1-mrna-4438	52.192058	59.020497	63.464732	32.444953	27.436468	29.992003
mRNA_S-ischiensis_contig15.3845.1	nbisL1-mrna-19034	21.822906	18.1607	21.596612	20.147088	23.813768	22.975771
mRNA_S-ischiensis_contig15.3846.1	nbisL1-mrna-19035	25.058792	26.608299	29.773114	31.026886	33.376815	37.357692
mRNA_S-ischiensis_contig15.3847.1	nbisL1-mrna-8609	0	0.115309	0	0	0.130519	0.117542
mRNA_S-ischiensis_contig15.3848.1	nbisL1-mrna-19036	12.319906	14.318996	12.940114	14.692236	12.717129	14.803095
mRNA_S-ischiensis_contig15.3849.1	nbisL1-mrna-19037	11.183548	12.468392	14.564831	12.38133	13.672163	14.36225
mRNA_S-ischiensis_contig15.3850.1	nbisL1-mrna-4439	21.839495	22.339918	25.7	17.527541	14.256191	19.053955
mRNA_S-ischiensis_contig15.3851.1	nbisL1-mrna-19038	47.436264	34.909022	39.803498	44.100867	43.76436	43.476478
mRNA_S-ischiensis_contig15.3852.1	nbisL1-mrna-19039	52.83216	47.435583	64.625705	49.147359	39.479427	52.512715
mRNA_S-ischiensis_contig15.3853.1	nbisL1-mrna-19040	1.541875	3.085074	2.357401	3.323829	3.006833	3.484639
mRNA_S-ischiensis_contig15.3854.1	nbisL1-mrna-19041	12.54392	11.438466	11.728464	17.20293	16.977963	18.015861
mRNA_S-ischiensis_contig15.3855.1	nbisL1-mrna-8610	0	1.589682	1.597296	6.776	3.780184	3.387304
mRNA_S-ischiensis_contig15.3856.1	nbisL1-mrna-4440	3.815034	4.61143	2.318055	1.19958	1.227536	1.09962
mRNA_S-ischiensis_contig15.3857.1	nbisL1-mrna-19042	1.124105	0.525226	0.635813	0.463169	0.359171	0.647192
mRNA_S-ischiensis_contig15.3858.1	nbisL1-mrna-19043	44.891218	41.479986	42.312869	44.561067	45.709802	44.588973
mRNA_S-ischiensis_contig15.3859.1	nbisL1-mrna-19044	6.140915	6.721967	7.962927	5.940715	6.338059	7.450535
mRNA_S-ischiensis_contig15.3860.1	nbisL1-mrna-19045	20.517166	21.573269	22.818426	22.387422	21.16136	22.108122
mRNA_S-ischiensis_contig15.3861.1	nbisL1-mrna-19046	542.817615	495.114536	652.181124	476.978352	449.079341	591.319367
mRNA_S-ischiensis_contig15.3862.1	nbisL1-mrna-19047	17.732883	19.771669	25.108596	17.732294	15.304588	16.727431
mRNA_S-ischiensis_contig15.3863.1	nbisL1-mrna-4441	3.857932	3.984775	3.676771	3.601016	4.898269	2.650053
mRNA_S-ischiensis_contig15.3864.1	nbisL1-mrna-8611	24.548107	24.276027	26.373578	7.642709	6.80259	8.432466
mRNA_S-ischiensis_contig15.3865.1	nbisL1-mrna-8612	4.496813	11.757054	5.941781	6.371497	6.563712	3.134725
mRNA_S-ischiensis_contig15.3866.1	nbisL1-mrna-8613	7.957795	15.082934	7.183167	7.719325	6.615758	5.733185
mRNA_S-ischiensis_contig15.3867.1	nbisL1-mrna-19048	59.548686	60.011127	43.98466	56.280191	58.33013	41.658317
mRNA_S-ischiensis_contig15.3868.1	nbisL1-mrna-19049	776.366522	707.321491	798.685475	730.357587	683.422535	755.637263
mRNA_S-ischiensis_contig15.3869.1	nbisL1-mrna-19050	4.596972	3.956675	2.213162	4.81607	5.059421	2.397561
mRNA_S-ischiensis_contig15.3870.1	nbisL1-mrna-19052	23.172117	7.208537	2.931248	11.302648	13.663254	6.747542
mRNA_S-ischiensis_contig15.3871.1	nbisL1-mrna-19051	17.097734	20.348906	11.845424	15.772269	17.39873	8.861305
mRNA_S-ischiensis_contig15.3872.1	nbisL1-mrna-19053	82.245797	80.045985	55.767738	83.943633	95.315541	56.916352
mRNA_S-ischiensis_contig15.3873.1	nbisL1-mrna-4442	51.852291	46.384333	59.160367	56.553945	59.70307	53.994739
mRNA_S-ischiensis_contig15.3874.1	nbisL1-mrna-19054	77.177755	73.050878	71.249838	67.584502	68.702877	57.442912
mRNA_S-ischiensis_contig15.3875.1	nbisL1-mrna-19055	17.354789	17.845541	20.194632	12.744342	11.721765	12.229575
mRNA_S-ischiensis_contig15.3876.1	nbisL1-mrna-19056	15.077727	14.951292	12.188321	16.381613	15.66416	15.012101
mRNA_S-ischiensis_contig15.3877.1	nbisL1-mrna-19057	2.333873	2.557465	3.392542	1.644181	1.553558	1.157186
mRNA_S-ischiensis_contig15.3878.1	nbisL1-mrna-4443	29.309001	26.691073	23.426289	34.257046	31.661854	21.883343
mRNA_S-ischiensis_contig15.3879.1	nbisL1-mrna-4444	13.619207	12.589779	10.958813	17.27676	13.339093	13.796428
mRNA_S-ischiensis_contig15.3880.1	nbisL1-mrna-8614	2.866071	1.055527	2.134642	0.329389	1.020592	1.523471
mRNA_S-ischiensis_contig15.3881.1	nbisL1-mrna-8615	0	0	0.678767	0	2.775727	1.491515
mRNA_S-ischiensis_contig15.3882.1	nbisL1-mrna-19058	16.576316	16.448697	15.436496	17.502524	16.500608	16.428676
mRNA_S-ischiensis_contig15.3883.1	nbisL1-mrna-8616	0	0	0	0	1.236893	0.369184
mRNA_S-ischiensis_contig15.3884.1	nbisL1-mrna-8617	3.695174	4.258236	1.840778	3.003746	2.571635	1.841739
mRNA_S-ischiensis_contig15.3885.1	nbisL1-mrna-19059	7.814124	6.811539	4.795449	8.077861	9.015266	2.17134
mRNA_S-ischiensis_contig15.3886.1	nbisL1-mrna-19060	13.545887	15.842185	17.20681	14.799726	12.904938	16.069752
mRNA_S-ischiensis_contig15.3887.1	nbisL1-mrna-19061	63.065171	71.829757	56.089737	72.776927	70.976977	67.59202
mRNA_S-ischiensis_contig15.3888.1	nbisL1-mrna-4445	69.196879	52.5433	47.151589	65.731314	68.290426	68.396728
mRNA_S-ischiensis_contig15.3889.1	nbisL1-mrna-19062	30.184135	21.823015	20.307876	26.614964	39.383227	30.307362
mRNA_S-ischiensis_contig15.3890.1	nbisL1-mrna-4446	24.144939	39.557806	31.38411	36.795587	28.318151	36.177959
mRNA_S-ischiensis_contig15.3891.1	nbisL1-mrna-19063	8.679889	12.48579	8.535662	8.12534	7.202756	8.372476
mRNA_S-ischiensis_contig15.3892.1	nbisL1-mrna-4447	13.618585	10.785562	12.130718	12.496827	12.482184	15.394999
mRNA_S-ischiensis_contig15.3893.1	nbisL1-mrna-19064	138.089916	114.490568	146.579856	125.4194	128.388459	149.687827
mRNA_S-ischiensis_contig15.3894.1	nbisL1-mrna-8618	40.049743	37.889377	47.977113	29.648075	27.593273	30.989274
mRNA_S-ischiensis_contig15.3895.1	nbisL1-mrna-19065	0.257979	0	0.265923	0	0	0.13276
mRNA_S-ischiensis_contig15.3896.1	nbisL1-mrna-19066	2.734722	3.232823	2.572407	2.601489	2.765962	3.459949
mRNA_S-ischiensis_contig15.3897.1	nbisL1-mrna-19067	43.818399	50.372906	49.412331	45.281532	50.898625	52.16909
mRNA_S-ischiensis_contig15.3898.1	nbisL1-mrna-19068	30.013663	30.979497	35.271788	25.902676	25.425672	26.443515
mRNA_S-ischiensis_contig15.3899.1	nbisL1-mrna-19069	8.523354	9.262916	7.772725	8.192352	8.738223	9.600563
mRNA_S-ischiensis_contig15.3900.1	nbisL1-mrna-19070	12.720369	15.508163	8.767519	22.863235	19.998471	16.807531
mRNA_S-ischiensis_contig15.3901.1	nbisL1-mrna-19071	27.83723	25.972129	30.35821	29.163583	36.07375	43.289275
mRNA_S-ischiensis_contig15.3902.1	nbisL1-mrna-19072	83.426367	80.754801	96.973225	58.93259	46.855792	65.071265
mRNA_S-ischiensis_contig15.3903.1	nbisL1-mrna-19073	25.667577	27.97131	29.902964	27.133375	27.089766	30.091165
mRNA_S-ischiensis_contig15.3904.1	nbisL1-mrna-19074	24.928788	21.164655	23.405108	27.043905	26.381289	26.662645
mRNA_S-ischiensis_contig15.3905.1	nbisL1-mrna-19075	55.116401	57.250791	53.489278	51.014211	55.881212	49.249362
mRNA_S-ischiensis_contig15.3906.1	nbisL1-mrna-19076	8.602066	7.375848	9.352427	10.286503	8.081133	11.741227
mRNA_S-ischiensis_contig15.3907.1	nbisL1-mrna-19077	2355.244158	2169.020326	2694.852823	2081.951935	1949.037423	2476.964708
mRNA_S-ischiensis_contig15.3908.1	nbisL1-mrna-19078	27.069601	29.88207	25.432102	32.600818	33.987999	34.10057
mRNA_S-ischiensis_contig15.3909.1	nbisL1-mrna-8619	19.941163	21.66476	19.922703	19.190497	16.506902	12.395347
mRNA_S-ischiensis_contig15.3910.1	nbisL1-mrna-8620	32.092701	13.092548	16.295178	14.286569	9.838437	12.63369
mRNA_S-ischiensis_contig15.3911.1	nbisL1-mrna-8621	4.020293	4.893039	7.37087	9.430354	4.498703	3.456095
mRNA_S-ischiensis_contig15.3912.1	nbisL1-mrna-8622	14.769569	13.795066	13.234	17.861217	18.44692	7.954691
mRNA_S-ischiensis_contig15.3913.1	nbisL1-mrna-4448	23.310601	21.452115	15.184402	12.674877	21.356811	12.956555
mRNA_S-ischiensis_contig15.3914.1	nbisL1-mrna-4449	8.610766	10.267466	4.449188	13.682708	8.545968	10.828812
mRNA_S-ischiensis_contig15.3915.1	nbisL1-mrna-8623	38.881014	34.576589	28.376598	40.123226	37.586455	23.135957
mRNA_S-ischiensis_contig15.3916.1	nbisL1-mrna-8624	29.292307	30.638815	21.1968	22.1585	25.15432	17.024809
mRNA_S-ischiensis_contig15.3917.1	nbisL1-mrna-8625	0.343633	0	0	0	1.685746	0
mRNA_S-ischiensis_contig15.3918.1	nbisL1-mrna-19079	22.143072	24.901814	20.752025	26.318944	25.328438	21.485933
mRNA_S-ischiensis_contig15.3919.1	nbisL1-mrna-19080	130.048196	91.997498	105.688911	128.518911	141.520165	178.08373
mRNA_S-ischiensis_contig15.3920.1	nbisL1-mrna-19081	14.834792	14.724491	14.257513	12.708944	14.080566	12.075239
mRNA_S-ischiensis_contig15.3921.1	nbisL1-mrna-19082	1.240986	1.367948	1.039574	0.995323	1.353173	1.443714
mRNA_S-ischiensis_contig15.3922.1	nbisL1-mrna-19083	0.042253	0.077704	0.011185	0.052289	0.067527	0.183262
mRNA_S-ischiensis_contig15.3923.1	nbisL1-mrna-8626	0.757768	0.262078	0.19819	0.074219	0.537002	0.553833
mRNA_S-ischiensis_contig15.3924.1	nbisL1-mrna-4450	51.693591	52.18301	36.079365	54.724913	56.832318	30.208141
mRNA_S-ischiensis_contig15.3925.1	nbisL1-mrna-4451	39.011129	34.52886	30.002017	36.906697	34.203207	17.401477
mRNA_S-ischiensis_contig15.3926.1	nbisL1-mrna-8627	0	0	0	0.13622	0	0
mRNA_S-ischiensis_contig15.3927.1	nbisL1-mrna-4452	35.364854	40.832675	17.847856	26.287098	25.984874	11.009763
mRNA_S-ischiensis_contig15.3928.1	nbisL1-mrna-8628	0	0	0	0	0	0.339359
mRNA_S-ischiensis_contig15.3929.1	nbisL1-mrna-8629	0	0.48009	0	0.418304	0	0
mRNA_S-ischiensis_contig15.3930.1	nbisL1-mrna-4453	19.94402	17.531284	5.731137	13.416809	11.50422	3.610914
mRNA_S-ischiensis_contig15.3931.1	nbisL1-mrna-8630	0	0	0	1.886071	0.642672	0
mRNA_S-ischiensis_contig15.3932.1	nbisL1-mrna-4454	4.193722	6.36266	4.745003	17.938263	19.036386	3.233352
mRNA_S-ischiensis_contig15.3933.1	nbisL1-mrna-19084	12.455126	10.745155	1.97171	10.970378	13.366448	6.01318
mRNA_S-ischiensis_contig15.3934.1	nbisL1-mrna-19085	13.48659	14.83177	12.314652	11.192413	11.704969	10.19553
mRNA_S-ischiensis_contig15.3935.1	nbisL1-mrna-19086	43.823412	45.929202	45.955151	52.736076	49.351662	55.385037
mRNA_S-ischiensis_contig16.3936.1	nbisL1-mrna-20004	20.619786	23.878105	23.169629	21.358552	21.071417	18.185316
mRNA_S-ischiensis_contig16.3937.1	nbisL1-mrna-20005	9.069664	8.435646	8.54457	8.061694	7.497958	10.13829
mRNA_S-ischiensis_contig16.3938.1	nbisL1-mrna-20006	52.210464	48.555671	28.995796	34.942053	41.469436	26.018391
mRNA_S-ischiensis_contig16.3939.1	nbisL1-mrna-20007	66.750498	56.887332	44.683525	50.205551	50.282955	27.762624
mRNA_S-ischiensis_contig16.3940.1	nbisL1-mrna-20008	104.270268	96.350663	65.107376	87.89716	81.68508	58.220341
mRNA_S-ischiensis_contig16.3941.1	nbisL1-mrna-20009	23.091366	34.091191	21.593185	29.840917	26.740875	21.622285
mRNA_S-ischiensis_contig16.3942.1	nbisL1-mrna-4845	29.681515	30.459196	25.535444	27.498679	29.927188	21.027001
mRNA_S-ischiensis_contig16.3943.1	nbisL1-mrna-20010	63.507584	70.857723	34.380696	74.947951	80.015983	63.404482
