Upin_00000136	XLOC_000197	XLOC_000197
Upin_00000630	XLOC_000197	XLOC_000197
Upin_00000631	XLOC_000197	XLOC_000197
Upin_00000372	XLOC_000526	XLOC_000526
Upin_00000885	XLOC_000526	XLOC_000526
Upin_00000373	XLOC_000527	XLOC_000527
Upin_00000374	XLOC_000528	XLOC_000528
Upin_00000375	XLOC_000529	XLOC_000529
Upin_00000376	XLOC_000530	XLOC_000530
Upin_00000377	XLOC_000531	XLOC_000531
Upin_00000378	XLOC_000532	XLOC_000532
Upin_00000137	XLOC_000198	XLOC_000198
Upin_00000379	XLOC_000533	XLOC_000533
Upin_00000888	XLOC_000533	XLOC_000533
Upin_00000138	XLOC_000199	XLOC_000199
Upin_00000380	XLOC_000535	XLOC_000535
Upin_00000381	XLOC_000536	XLOC_000536
Upin_00000382	XLOC_000537	XLOC_000537
Upin_00000383	XLOC_000538	XLOC_000538
Upin_00000384	XLOC_000539	XLOC_000539
Upin_00000632	XLOC_000200	XLOC_000200
Upin_00000139	XLOC_000200	XLOC_000200
Upin_00000890	XLOC_000540	XLOC_000540
Upin_00000385	XLOC_000541	XLOC_000541
Upin_00000140	XLOC_000201	XLOC_000201
Upin_00000141	XLOC_000202	XLOC_000202
Upin_00000386	XLOC_000542	XLOC_000542
Upin_00000142	XLOC_000203	XLOC_000203
Upin_00000634	XLOC_000203	XLOC_000203
Upin_00000635	XLOC_000203	XLOC_000203
Upin_00000636	XLOC_000203	XLOC_000203
Upin_00000637	XLOC_000203	XLOC_000203
Upin_00000638	XLOC_000203	XLOC_000203
Upin_00000387	XLOC_000543	XLOC_000543
Upin_00000143	XLOC_000204	XLOC_000204
Upin_00000639	XLOC_000204	XLOC_000204
Upin_00000640	XLOC_000204	XLOC_000204
Upin_00000641	XLOC_000204	XLOC_000204
Upin_00000642	XLOC_000204	XLOC_000204
Upin_00000388	XLOC_000544	XLOC_000544
Upin_00000643	XLOC_000205	XLOC_000205
Upin_00000144	XLOC_000206	XLOC_000206
Upin_00000644	XLOC_000207	XLOC_000207
Upin_00000145	XLOC_000207	XLOC_000207
Upin_00000389	XLOC_000545	XLOC_000545
Upin_00000146	XLOC_000208	XLOC_000208
Upin_00000147	XLOC_000209	XLOC_000209
Upin_00000646	XLOC_000210	XLOC_000210
