tx	gene_id	Scytosiphon_promiscuus_A_RNAseq_ScytoA	Scytosiphon_promiscuus_asm6_male_RNAseq_ScytoM_rep1	Scytosiphon_promiscuus_B_RNAseq_ScytoB	Scytosiphon_promiscuus_C_RNAseq_ScytoC	Scytosiphon_promiscuus_D_RNAseq_ScytoD	Scytosiphon_promiscuus_mrf5_female_RNAseq_ScytoF_rep1
mRNA_S-promiscuus_M_contig4.12136.1	nbisL1-mrna-11168	57.51752	57.027285	48.651021	57.482082	53.600156	51.021008
mRNA_S-promiscuus_M_contig4.12135.1	nbisL1-mrna-11169	37.500351	30.550037	31.438765	34.963023	39.576517	42.264133
mRNA_S-promiscuus_M_contig4.12134.1	nbisL1-mrna-11170	36.365174	33.418882	65.098703	36.801434	71.749789	86.930999
mRNA_S-promiscuus_M_contig4.12133.1	nbisL1-mrna-11171	3.86727	4.286437	8.077652	5.375877	7.137057	6.464946
mRNA_S-promiscuus_M_contig4.12132.1	nbisL1-mrna-11172	1.35479	1.496438	0.920915	0.66254	0.843133	1.4169
mRNA_S-promiscuus_M_contig4.12131.1	nbisL1-mrna-11173	74.481518	78.816307	179.513451	84.057313	159.754028	177.382545
mRNA_S-promiscuus_M_contig4.12130.1	nbisL1-mrna-11174	0.942469	0.946587	0.845855	0.230753	0.922886	1.227315
mRNA_S-promiscuus_M_contig4.12129.1	nbisL1-mrna-11175	25.373428	25.394109	13.100368	26.873609	14.294242	13.089923
mRNA_S-promiscuus_M_contig4.12128.1	nbisL1-mrna-11176	31.224041	33.805125	18.45906	30.905384	19.787341	21.34222
mRNA_S-promiscuus_M_contig4.12127.1	nbisL1-mrna-11177	53.982697	49.510686	44.050871	47.905742	47.499515	51.614598
mRNA_S-promiscuus_M_contig4.12125.1	nbisL1-mrna-11178	8.46123	9.030835	6.069773	2.278648	6.056667	14.520686
mRNA_S-promiscuus_M_contig4.12126.1	nbisL1-mrna-11179	0	0.805025	0	0	0	0
mRNA_S-promiscuus_M_contig4.12123.1	nbisL1-mrna-11180	190.674015	205.48865	273.20326	201.226765	232.540851	253.746128
mRNA_S-promiscuus_M_contig4.12124.1	nbisL1-mrna-11181	0.057652	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12122.1	nbisL1-mrna-11182	1.423413	1.270269	0.952494	0.546349	0.43225	1.93044
mRNA_S-promiscuus_M_contig4.12121.1	nbisL1-mrna-11183	1.860205	1.720693	0.780514	0.937472	0.441224	3.666588
mRNA_S-promiscuus_M_contig4.12120.1	nbisL1-mrna-11184	1.760695	1.979563	4.138666	0.887262	1.809203	7.281607
mRNA_S-promiscuus_M_contig4.12119.1	nbisL1-mrna-11185	13.089066	13.281371	23.493425	11.466957	14.069486	6.93905
mRNA_S-promiscuus_M_contig4.12118.1	nbisL1-mrna-11186	11.772025	15.282845	33.23565	11.446151	29.592835	24.111622
mRNA_S-promiscuus_M_contig4.12117.1	nbisL1-mrna-11187	28.59938	20.321276	18.741903	22.903292	21.554241	28.829801
mRNA_S-promiscuus_M_contig4.12116.1	nbisL1-mrna-11188	95.042249	103.291305	76.464445	106.068951	75.375018	74.193704
mRNA_S-promiscuus_M_contig4.12115.1	nbisL1-mrna-11189	5.172442	5.675166	8.434635	4.137532	8.417188	7.084893
mRNA_S-promiscuus_M_contig4.12114.1	nbisL1-mrna-11190	192.17761	137.810665	193.606639	106.581108	211.808733	217.731604
mRNA_S-promiscuus_M_contig4.12113.1	nbisL1-mrna-11191	2.849888	2.560453	2.319039	0.395328	1.971549	5.138045
mRNA_S-promiscuus_M_contig4.12112.1	nbisL1-mrna-11192	4.803896	4.523987	4.027886	4.230879	5.372073	6.916002
mRNA_S-promiscuus_M_contig4.12111.1	nbisL1-mrna-11193	19.341594	16.517683	19.454795	16.835449	16.404806	27.224409
mRNA_S-promiscuus_M_contig4.12110.1	nbisL1-mrna-11194	14.76659	16.936037	16.456802	17.431351	15.596547	20.104206
mRNA_S-promiscuus_M_contig4.12109.1	nbisL1-mrna-11195	17.193874	18.319539	28.101723	16.391343	25.588148	30.511037
mRNA_S-promiscuus_M_contig4.12108.1	nbisL1-mrna-11196	37.72816	37.544013	37.821923	38.027502	36.017251	35.715559
mRNA_S-promiscuus_M_contig4.12107.1	nbisL1-mrna-11197	2.235042	2.981257	4.930678	2.465824	2.608241	3.479799
mRNA_S-promiscuus_M_contig4.12106.1	nbisL1-mrna-11198	50.31643	61.510903	78.114562	70.450698	79.821272	68.065224
mRNA_S-promiscuus_M_contig4.12105.1	nbisL1-mrna-11199	92.060524	85.579524	62.562091	77.743447	62.64069	55.348897
mRNA_S-promiscuus_M_contig4.12104.1	nbisL1-mrna-11200	18.842072	11.663638	37.927291	15.148462	35.966177	36.005812
mRNA_S-promiscuus_M_contig11.1393.1	nbisL1-mrna-11201	14.686793	15.228791	15.056397	17.292232	14.065221	13.768389
mRNA_S-promiscuus_M_contig11.1394.1	nbisL1-mrna-11202	0	0	7.217386	0	5.523397	5.266696
mRNA_S-promiscuus_M_contig11.1395.1	nbisL1-mrna-11203	4.505814	5.987742	9.667139	4.217052	12.539605	10.652541
mRNA_S-promiscuus_M_contig11.1396.1	nbisL1-mrna-11204	7.424213	5.19193	0	4.50389	1.413906	0.552192
mRNA_S-promiscuus_M_contig11.1397.1	nbisL1-mrna-11205	19.084045	18.693285	10.817723	19.43751	14.272353	10.200054
mRNA_S-promiscuus_M_contig4.12103.1	nbisL1-mrna-11206	6.194954	6.59002	13.599629	6.392588	12.131012	14.063329
mRNA_S-promiscuus_M_contig4.12102.1	nbisL1-mrna-11207	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12101.1	nbisL1-mrna-11208	3.090524	2.641384	1.576743	0.734079	1.688497	3.655314
mRNA_S-promiscuus_M_contig4.12100.1	nbisL1-mrna-11209	2.768001	2.871295	1.171053	1.599753	0.885446	2.953015
mRNA_S-promiscuus_M_contig4.12099.1	nbisL1-mrna-11210	187.05059	165.193778	155.872888	162.409593	188.825209	251.850488
mRNA_S-promiscuus_M_contig4.12098.1	nbisL1-mrna-11211	26.496021	23.836028	60.693293	29.545578	63.104051	62.317302
mRNA_S-promiscuus_M_contig4.12096.1	nbisL1-mrna-11212	27.590887	24.69434	52.189799	26.779788	46.198584	51.418436
mRNA_S-promiscuus_M_contig4.12097.1	nbisL1-mrna-11213	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12095.1	nbisL1-mrna-11214	2.094075	1.634647	0.699739	0.420173	0.790977	2.583481
mRNA_S-promiscuus_M_contig4.12094.1	nbisL1-mrna-11215	109.489464	82.347933	51.509982	83.591341	65.024762	70.598476
mRNA_S-promiscuus_M_contig4.12092.1	nbisL1-mrna-11216	85.720347	70.171464	101.601807	77.630519	113.507123	140.592292
mRNA_S-promiscuus_M_contig4.12093.1	nbisL1-mrna-11217	0.09454	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12091.1	nbisL1-mrna-11218	5.711857	3.985132	12.963117	4.914893	11.989971	9.308523
mRNA_S-promiscuus_M_contig4.12090.1	nbisL1-mrna-11219	2.921586	2.899728	4.856805	2.3981	5.236522	4.290784
mRNA_S-promiscuus_M_contig4.12089.1	nbisL1-mrna-11220	23.070867	18.519771	31.794893	27.538907	28.815583	22.502085
mRNA_S-promiscuus_M_contig4.12088.1	nbisL1-mrna-11221	0	0.898063	2.733877	0	0	2.260655
mRNA_S-promiscuus_M_contig4.12087.1	nbisL1-mrna-11222	1.678029	0	2.70969	0	5.603467	0
mRNA_S-promiscuus_M_contig4.12086.1	nbisL1-mrna-11223	27.283236	31.66621	17.38148	32.345634	19.825287	17.055327
mRNA_S-promiscuus_M_contig4.12085.1	nbisL1-mrna-11224	0.142442	0.166852	0	0	0.363783	0.213777
mRNA_S-promiscuus_M_contig4.12084.1	nbisL1-mrna-11225	21.041289	20.783722	22.692424	24.010721	20.820761	19.311897
mRNA_S-promiscuus_M_contig4.12082.1	nbisL1-mrna-11226	7.136273	8.950475	12.96504	7.318814	13.912804	14.524435
mRNA_S-promiscuus_M_contig4.12083.1	nbisL1-mrna-11227	17.938188	19.178501	27.150374	18.19926	28.813784	25.62866
mRNA_S-promiscuus_M_contig4.12081.1	nbisL1-mrna-11228	39.130404	51.674979	37.056495	39.80643	35.34894	41.590884
mRNA_S-promiscuus_M_contig4.12080.1	nbisL1-mrna-11229	31.616328	35.460264	51.449001	31.542446	47.740435	51.210718
mRNA_S-promiscuus_M_contig4.12079.1	nbisL1-mrna-11230	110.251277	125.973992	154.9314	116.725383	138.924644	119.625131
mRNA_S-promiscuus_M_contig4.12078.1	nbisL1-mrna-11231	92.682169	75.804104	13.584152	91.073087	13.271615	15.495028
mRNA_S-promiscuus_M_contig4.12077.1	nbisL1-mrna-11232	187.395235	193.255487	100.756401	178.680727	112.897382	101.657175
mRNA_S-promiscuus_M_contig4.12076.1	nbisL1-mrna-11233	23.561415	18.196215	16.925694	23.049171	22.64001	25.464191
mRNA_S-promiscuus_M_contig4.12075.1	nbisL1-mrna-11234	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12074.1	nbisL1-mrna-11235	42.302813	42.191682	33.06912	40.09196	36.609181	41.578422
mRNA_S-promiscuus_M_contig4.12073.1	nbisL1-mrna-11236	11.797694	11.781088	27.267419	14.122283	25.22289	29.896298
mRNA_S-promiscuus_M_contig4.12072.1	nbisL1-mrna-11237	17.240176	22.908137	28.64002	23.089029	31.805604	24.046185
mRNA_S-promiscuus_M_contig4.12071.1	nbisL1-mrna-11238	12.345464	10.063909	17.277958	10.913994	17.9176	27.450945
mRNA_S-promiscuus_M_contig4.12070.1	nbisL1-mrna-11239	77.928502	74.188408	99.144981	72.133014	101.733033	97.607572
mRNA_S-promiscuus_M_contig4.12069.1	nbisL1-mrna-11240	8.639299	7.734182	14.676938	7.628689	17.042878	15.519749
mRNA_S-promiscuus_M_contig4.12068.1	nbisL1-mrna-11241	12.323212	13.125278	16.427857	14.90989	15.472668	12.612069
mRNA_S-promiscuus_M_contig4.12067.1	nbisL1-mrna-11242	0.027471	0	0	0.595507	0	0
mRNA_S-promiscuus_M_contig4.12066.1	nbisL1-mrna-11243	21.57843	17.733057	20.293212	18.168375	21.170783	24.701916
mRNA_S-promiscuus_M_contig4.12065.1	nbisL1-mrna-11244	1365.564177	1386.941493	1335.187937	1337.352018	1282.225564	993.74355
mRNA_S-promiscuus_M_contig4.12059.1	nbisL1-mrna-11245	2.242363	1.903695	1.259474	0.809784	1.439332	2.570212
mRNA_S-promiscuus_M_contig4.12062.1	nbisL1-mrna-11246	27.910141	24.047546	3.678618	25.435715	3.408369	2.040345
mRNA_S-promiscuus_M_contig4.12064.1	nbisL1-mrna-11247	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12063.1	nbisL1-mrna-11248	1.960899	2.1271	1.668524	1.538405	0.289868	1.366448
mRNA_S-promiscuus_M_contig4.12061.1	nbisL1-mrna-11249	45.4101	43.869342	0	43.951904	0.091164	0.036194
mRNA_S-promiscuus_M_contig4.12060.1	nbisL1-mrna-11250	0.810827	0	5.034305	0	7.034743	11.656954
mRNA_S-promiscuus_M_contig4.12058.1	nbisL1-mrna-11251	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12057.1	nbisL1-mrna-11252	2.937184	0	14.232315	12.587908	11.222693	0
mRNA_S-promiscuus_M_contig4.12053.1	nbisL1-mrna-11253	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12055.1	nbisL1-mrna-11254	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12054.1	nbisL1-mrna-11255	2.940789	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12056.1	nbisL1-mrna-11256	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12052.1	nbisL1-mrna-11257	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12050.1	nbisL1-mrna-11258	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12049.1	nbisL1-mrna-11259	9.549864	9.216006	6.269479	10.897906	6.510335	8.86467
mRNA_S-promiscuus_M_contig4.12048.1	nbisL1-mrna-11260	18.367407	11.613228	9.11937	12.621519	9.879417	12.877381
mRNA_S-promiscuus_M_contig4.12047.1	nbisL1-mrna-11261	17.053282	17.732441	16.495821	14.815684	16.734412	16.325855
mRNA_S-promiscuus_M_contig4.12046.1	nbisL1-mrna-11262	39.762735	33.3366	21.351073	35.585532	25.860114	31.014945
mRNA_S-promiscuus_M_contig4.12045.1	nbisL1-mrna-11263	112.741742	58.287148	44.252557	60.635031	57.159618	85.478937
mRNA_S-promiscuus_M_contig4.12044.1	nbisL1-mrna-11264	96.370296	91.690974	105.630641	90.783539	103.392319	90.931965
mRNA_S-promiscuus_M_contig4.12043.1	nbisL1-mrna-11265	47.161323	43.00364	43.463788	31.341875	40.696529	38.179145
mRNA_S-promiscuus_M_contig4.12042.1	nbisL1-mrna-11266	23.206967	15.390926	11.862276	17.035558	17.657121	24.941639
mRNA_S-promiscuus_M_contig4.12041.1	nbisL1-mrna-11267	5.956752	4.043187	8.891143	6.673208	9.280899	9.577527
mRNA_S-promiscuus_M_contig4.12040.1	nbisL1-mrna-11268	33.539855	32.522322	58.517567	29.21684	52.435202	56.324364
mRNA_S-promiscuus_M_contig4.12039.1	nbisL1-mrna-11269	19.119067	17.6707	16.522406	18.928003	17.81286	20.367178
mRNA_S-promiscuus_M_contig4.12038.1	nbisL1-mrna-11270	22.40476	9.992611	23.324286	13.154478	31.36757	45.258334
mRNA_S-promiscuus_M_contig4.12037.1	nbisL1-mrna-11271	0.099378	0.931134	0	0.359115	0.676732	0.398033
mRNA_S-promiscuus_M_contig4.12036.1	nbisL1-mrna-11272	24.960336	20.504852	11.377654	21.809413	14.056733	18.273399
mRNA_S-promiscuus_M_contig4.12034.1	nbisL1-mrna-11273	7.728692	5.31211	2.347259	4.119258	3.19276	6.312721
mRNA_S-promiscuus_M_contig4.12035.1	nbisL1-mrna-11274	3.894934	1.805064	0	0	5.798762	3.407579
mRNA_S-promiscuus_M_contig4.12033.1	nbisL1-mrna-11275	83.502013	86.778155	93.65247	84.453436	90.207736	87.721141
mRNA_S-promiscuus_M_contig4.12032.1	nbisL1-mrna-11276	21.055942	17.348996	31.883096	17.857337	32.835674	34.49617
mRNA_S-promiscuus_M_contig4.12031.1	nbisL1-mrna-11277	37.760602	36.888101	40.650067	37.179568	35.751285	39.049258
mRNA_S-promiscuus_M_contig4.12030.1	nbisL1-mrna-11278	0.863062	1.027878	0.792961	0.340035	0.960088	1.806875
mRNA_S-promiscuus_M_contig4.12029.1	nbisL1-mrna-11279	58.8705	69.953101	100.647412	73.258236	88.051155	88.043932
mRNA_S-promiscuus_M_contig4.12028.1	nbisL1-mrna-11280	64.509104	66.976588	40.141724	68.253889	42.23014	45.855612
mRNA_S-promiscuus_M_contig4.12027.1	nbisL1-mrna-11281	135.909873	134.176749	161.065297	140.192256	146.542156	147.809275
mRNA_S-promiscuus_M_contig4.12026.1	nbisL1-mrna-11282	53.238546	35.614775	26.682775	34.470892	36.168639	48.737997
mRNA_S-promiscuus_M_contig4.12025.1	nbisL1-mrna-11283	21.170917	24.298251	11.532642	22.670708	10.863314	11.98174
mRNA_S-promiscuus_M_contig4.12024.1	nbisL1-mrna-11284	8.141641	8.450843	3.164388	8.56196	1.963648	3.945715
mRNA_S-promiscuus_M_contig4.12023.1	nbisL1-mrna-11285	98.25104	116.002112	131.448617	106.298499	133.481758	112.945249
mRNA_S-promiscuus_M_contig4.12022.1	nbisL1-mrna-11286	46.834357	54.651188	48.889383	49.73332	45.573505	50.779658
mRNA_S-promiscuus_M_contig4.12021.1	nbisL1-mrna-11287	45.221864	33.45919	52.547466	33.907122	53.949823	63.12197
mRNA_S-promiscuus_M_contig4.12020.1	nbisL1-mrna-11288	11.761922	7.76743	8.209868	9.121561	9.703023	14.769394
mRNA_S-promiscuus_M_contig4.12019.1	nbisL1-mrna-11289	349.224091	392.657175	644.190116	425.094865	598.178643	556.861147
mRNA_S-promiscuus_M_contig4.12018.1	nbisL1-mrna-11290	15.687643	13.918173	39.10734	16.474984	39.315849	41.587264
mRNA_S-promiscuus_M_contig4.12017.1	nbisL1-mrna-11291	24.057281	23.326023	32.481498	27.432574	30.134977	33.919067
mRNA_S-promiscuus_M_contig4.12016.1	nbisL1-mrna-11292	18.622068	14.293157	12.42528	15.89384	13.208892	18.284995
mRNA_S-promiscuus_M_contig4.12015.1	nbisL1-mrna-11293	46.957209	46.22596	90.209682	54.343388	76.780105	82.108262
mRNA_S-promiscuus_M_contig4.12014.1	nbisL1-mrna-11294	32.108728	32.464373	58.831052	36.084369	48.811172	49.337991
mRNA_S-promiscuus_M_contig4.12013.1	nbisL1-mrna-11295	43.722468	41.100991	46.414523	44.58297	47.995106	50.354365
mRNA_S-promiscuus_M_contig4.12012.1	nbisL1-mrna-11296	1.200788	0.772356	0.611706	0.194942	0.46392	1.578458
mRNA_S-promiscuus_M_contig4.12011.1	nbisL1-mrna-11297	0.433425	0	0.693362	0	0.492268	0
mRNA_S-promiscuus_M_contig4.12010.1	nbisL1-mrna-11298	2.242684	1.635757	7.916268	1.056376	5.895453	8.53091
mRNA_S-promiscuus_M_contig4.12009.1	nbisL1-mrna-11299	32.826608	36.722929	35.383386	35.17188	38.929708	37.542662
mRNA_S-promiscuus_M_contig4.12008.1	nbisL1-mrna-11300	160.433441	148.336213	121.252796	170.538887	113.195171	113.831176
mRNA_S-promiscuus_M_contig4.12007.1	nbisL1-mrna-11301	20.454779	14.329969	22.458804	16.156686	24.082606	31.311538
mRNA_S-promiscuus_M_contig4.12006.1	nbisL1-mrna-11302	20.024971	21.240296	5.574142	23.494441	6.31688	7.270643
mRNA_S-promiscuus_M_contig4.12005.1	nbisL1-mrna-11303	14.472933	12.29679	14.237869	13.666558	17.441672	18.933237
mRNA_S-promiscuus_M_contig4.12004.1	nbisL1-mrna-11304	3.475243	2.809912	4.9249	2.923466	6.266827	7.580072
mRNA_S-promiscuus_M_contig4.12003.1	nbisL1-mrna-11305	14.973491	12.888172	9.345189	13.829787	8.111591	9.001257
mRNA_S-promiscuus_M_contig4.12002.1	nbisL1-mrna-11306	0.026084	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.12001.1	nbisL1-mrna-11307	252.024881	246.753243	272.945009	234.843252	286.593196	308.134361
mRNA_S-promiscuus_M_contig4.12000.1	nbisL1-mrna-11308	46.625699	52.716397	39.891129	48.424884	43.126505	46.183345
mRNA_S-promiscuus_M_contig4.11999.1	nbisL1-mrna-11309	9.800573	7.724135	11.972226	9.260198	13.862168	14.709919
mRNA_S-promiscuus_M_contig4.11998.1	nbisL1-mrna-11310	2.83965	2.422476	2.842624	1.701476	2.527877	5.677102
mRNA_S-promiscuus_M_contig4.11997.1	nbisL1-mrna-11311	7.469586	6.024378	11.35697	6.388703	12.092159	13.659217
mRNA_S-promiscuus_M_contig4.11996.1	nbisL1-mrna-11312	77.766913	84.199512	78.743638	101.876789	71.814032	62.497795
mRNA_S-promiscuus_M_contig4.11995.1	nbisL1-mrna-11313	84.922896	109.845371	140.384026	101.199128	144.291566	125.065706
mRNA_S-promiscuus_M_contig4.11994.1	nbisL1-mrna-11314	2.717853	2.517785	1.709873	0.524773	0.932804	3.721423
mRNA_S-promiscuus_M_contig4.11993.1	nbisL1-mrna-11315	5.247267	5.1802	2.377138	1.459058	1.474723	6.11221
mRNA_S-promiscuus_M_contig4.11992.1	nbisL1-mrna-11316	2.692383	1.55875	2.267539	0.732765	1.782452	4.268387
mRNA_S-promiscuus_M_contig4.11991.1	nbisL1-mrna-11317	18.104507	16.725948	20.572785	19.455084	19.150745	20.163966
mRNA_S-promiscuus_M_contig4.11990.1	nbisL1-mrna-11318	154.475232	166.526892	106.718166	162.7623	95.262385	89.961784
mRNA_S-promiscuus_M_contig4.11989.1	nbisL1-mrna-11319	55.472711	45.936768	75.786663	50.506374	77.755023	98.797819
mRNA_S-promiscuus_M_contig4.11988.1	nbisL1-mrna-11320	103.827103	113.446764	117.777277	112.401519	122.248921	127.125322
mRNA_S-promiscuus_M_contig4.11987.1	nbisL1-mrna-11321	31.139083	28.277379	28.244821	30.40845	29.967978	33.577656
mRNA_S-promiscuus_M_contig4.11986.1	nbisL1-mrna-11322	834.955424	968.145238	903.299552	952.689609	908.834434	778.058288
mRNA_S-promiscuus_M_contig4.11985.1	nbisL1-mrna-11323	65.03966	60.235533	43.954579	58.714226	50.255426	45.105361
mRNA_S-promiscuus_M_contig4.11984.1	nbisL1-mrna-11324	1106.340646	1424.977575	1204.757671	1319.82801	1092.732294	906.127471
mRNA_S-promiscuus_M_contig4.11983.1	nbisL1-mrna-11325	106.851288	79.660759	72.515479	82.078757	80.124231	95.523755
mRNA_S-promiscuus_M_contig4.11982.1	nbisL1-mrna-11326	27.058439	21.735566	20.852015	25.393754	23.532738	29.785281
mRNA_S-promiscuus_M_contig4.11981.1	nbisL1-mrna-11327	6.030374	6.551329	4.058775	5.263811	4.079229	4.912732
mRNA_S-promiscuus_M_contig4.11980.1	nbisL1-mrna-11328	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig4.11978.1	nbisL1-mrna-11329	202.599059	142.370497	53.427005	119.085237	62.545117	70.541341
mRNA_S-promiscuus_M_contig4.11979.1	nbisL1-mrna-11330	4.789392	3.057653	0.868953	7.73257	1.1409	0.625154
mRNA_S-promiscuus_M_contig11.1342.1	nbisL1-mrna-11331	12.296864	11.241387	23.134331	10.985769	23.12108	21.942795
mRNA_S-promiscuus_M_contig11.1343.1	nbisL1-mrna-11332	19.347663	17.92824	14.669941	19.670267	18.931315	19.740616
mRNA_S-promiscuus_M_contig11.1344.1	nbisL1-mrna-11333	0.183721	0	0	0	0.935145	0
mRNA_S-promiscuus_M_contig11.1345.1	nbisL1-mrna-11334	16.900781	16.076754	15.35599	18.612691	15.598853	15.832603
mRNA_S-promiscuus_M_contig11.1346.1	nbisL1-mrna-11335	84.530657	80.475591	131.168334	78.593898	129.01111	133.748642
mRNA_S-promiscuus_M_contig11.1347.1	nbisL1-mrna-11336	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig11.1348.1	nbisL1-mrna-11337	1.089891	0.95488	0.895034	0.750319	0.706025	2.433539
mRNA_S-promiscuus_M_contig11.1349.1	nbisL1-mrna-11338	7.032299	7.813367	1.870986	1.587981	1.494497	3.889786
mRNA_S-promiscuus_M_contig11.1350.1	nbisL1-mrna-11339	11.213406	12.972929	46.464687	15.122819	45.510838	36.460396
mRNA_S-promiscuus_M_contig11.1351.1	nbisL1-mrna-11340	22.080115	25.680828	7.059956	20.357791	9.604657	7.969763
mRNA_S-promiscuus_M_contig11.1352.1	nbisL1-mrna-11341	83.257978	77.181741	201.674089	96.679402	205.004589	230.580068
mRNA_S-promiscuus_M_contig11.1353.1	nbisL1-mrna-11342	0.990746	0.976329	6.017369	1.883557	4.966038	4.619431
mRNA_S-promiscuus_M_contig11.1354.1	nbisL1-mrna-11343	9.203345	7.236903	5.454551	7.470242	7.396865	7.926292
mRNA_S-promiscuus_M_contig11.1355.1	nbisL1-mrna-11344	5.104276	2.880595	5.929728	4.0399	7.079614	9.634989
mRNA_S-promiscuus_M_contig11.1356.1	nbisL1-mrna-11345	0.407913	0	5.935485	0	0	0
mRNA_S-promiscuus_M_contig11.1357.1	nbisL1-mrna-11346	10.756147	10.176595	0	11.921481	0	0
mRNA_S-promiscuus_M_contig11.1358.1	nbisL1-mrna-11347	0.164896	0.308611	0.476131	0.26799	0.588531	1.998359
mRNA_S-promiscuus_M_contig11.1359.1	nbisL1-mrna-11348	215.21123	226.955199	167.864355	196.02459	175.874801	181.152718
mRNA_S-promiscuus_M_contig11.1360.1	nbisL1-mrna-11349	0	0	0	0.416472	0	0
mRNA_S-promiscuus_M_contig11.1361.1	nbisL1-mrna-11350	25.440532	18.316278	21.725076	20.037976	25.658502	29.357519
mRNA_S-promiscuus_M_contig11.1362.1	nbisL1-mrna-11351	28.10772	21.03061	31.826011	23.098996	47.547115	51.525085
mRNA_S-promiscuus_M_contig11.1363.1	nbisL1-mrna-11352	0.212085	0.313407	17.077665	0.483791	17.419142	17.027391
mRNA_S-promiscuus_M_contig11.1364.1	nbisL1-mrna-11353	28.076386	24.654771	0.055361	28.071289	0.078149	0.279139
mRNA_S-promiscuus_M_contig11.1365.1	nbisL1-mrna-11354	0.751314	0	0	0	0	0
mRNA_S-promiscuus_M_contig11.1366.1	nbisL1-mrna-11355	22.840904	20.686201	24.298074	23.819109	25.854694	28.167201
mRNA_S-promiscuus_M_contig11.1367.1	nbisL1-mrna-11356	22.823491	25.442218	41.081623	18.396929	56.486089	51.955749
mRNA_S-promiscuus_M_contig11.1368.1	nbisL1-mrna-11357	38.716448	43.768812	29.302275	43.378095	30.621767	25.609693
mRNA_S-promiscuus_M_contig11.1369.1	nbisL1-mrna-11358	31.783315	14.415792	15.592901	20.719586	23.835204	31.322723
mRNA_S-promiscuus_M_contig11.1370.1	nbisL1-mrna-11359	41.652039	29.436917	24.815526	29.664763	42.099124	46.669518
mRNA_S-promiscuus_M_contig11.1371.1	nbisL1-mrna-11360	249.211311	140.647622	30.91492	132.580412	50.698564	40.588118
mRNA_S-promiscuus_M_contig11.1372.1	nbisL1-mrna-11361	2.665789	3.044889	2.12087	0.796023	1.177454	4.575274
mRNA_S-promiscuus_M_contig11.1373.1	nbisL1-mrna-11362	0.146784	0	0	0	0	0
mRNA_S-promiscuus_M_contig11.1374.1	nbisL1-mrna-11363	26.189465	29.788178	22.323885	33.759798	22.324948	19.19826
mRNA_S-promiscuus_M_contig11.1375.1	nbisL1-mrna-11364	1.878091	1.347085	3.118221	1.347076	1.467907	1.745743
mRNA_S-promiscuus_M_contig11.1376.1	nbisL1-mrna-11365	0	0	0	0	0	0.741558
mRNA_S-promiscuus_M_contig11.1377.1	nbisL1-mrna-11366	5.946757	6.870984	4.820885	5.941335	5.445064	7.579852
mRNA_S-promiscuus_M_contig11.1378.1	nbisL1-mrna-11367	63.233406	51.747699	38.345425	44.573062	46.223788	58.58576
mRNA_S-promiscuus_M_contig11.1379.1	nbisL1-mrna-11368	134.418657	146.404635	198.048898	152.269383	186.219143	159.206815
mRNA_S-promiscuus_M_contig11.1380.1	nbisL1-mrna-11369	18.961657	19.908664	30.227398	20.916194	30.373962	32.534781
mRNA_S-promiscuus_M_contig11.1381.1	nbisL1-mrna-11370	21.96175	22.238869	31.632129	25.325694	34.564974	30.435291
mRNA_S-promiscuus_M_contig11.1382.1	nbisL1-mrna-11371	7.467125	5.580874	6.448448	6.631533	11.262826	12.613783
mRNA_S-promiscuus_M_contig11.1383.1	nbisL1-mrna-11372	7.649746	3.868568	1.948082	5.926266	4.061078	12.900439
mRNA_S-promiscuus_M_contig11.1384.1	nbisL1-mrna-11373	16.726568	17.804983	21.45577	22.976256	19.504435	22.923415
mRNA_S-promiscuus_M_contig11.1385.1	nbisL1-mrna-11374	30.870808	22.081077	23.413952	24.78215	30.514761	34.283868
mRNA_S-promiscuus_M_contig11.1386.1	nbisL1-mrna-11375	568.464018	667.449474	1043.516137	868.015358	913.711301	776.881676
mRNA_S-promiscuus_M_contig11.1387.1	nbisL1-mrna-11376	31.837439	31.416522	29.319127	42.352529	24.978152	27.636516
mRNA_S-promiscuus_M_contig11.1388.1	nbisL1-mrna-11377	70.508055	77.975216	52.935035	89.444609	36.280405	34.973529
mRNA_S-promiscuus_M_contig11.1389.1	nbisL1-mrna-11378	11.740045	8.807286	13.595116	9.903127	15.072135	15.688131
mRNA_S-promiscuus_M_contig11.1390.1	nbisL1-mrna-11379	22.272963	22.810302	33.587372	27.207777	35.803874	45.495661
mRNA_S-promiscuus_M_contig11.1391.1	nbisL1-mrna-11380	0	0	0	0	0	0
