tx	gene_id	Desmarestia_herbacea_female_SxS46_RNAseq_DesmaF1_rep1	Desmarestia_herbacea_female_SxS46_RNAseq_DesmaF3_rep3	Desmarestia_herbacea_female_SxS46_RNAseq_DesmaF4_rep4	Desmarestia_herbacea_male_SxS47_RNAseq_DesmaM2_rep2	Desmarestia_herbacea_male_SxS47_RNAseq_DesmaM3_rep3	Desmarestia_herbacea_male_SxS47_RNAseq_DesmaM4_rep4
mRNA_D-herbacea_M_contig624.13549.1	nbisL1-mrna-4457	8.845866	16.031421	19.306605	10.136829	10.427795	9.385168
mRNA_D-herbacea_M_contig624.13550.1	nbisL1-mrna-4458	0	0	0	0	0	0
mRNA_D-herbacea_M_contig624.13551.1	nbisL1-mrna-4459	2.065177	6.814584	6.618239	5.266849	2.563128	3.014895
mRNA_D-herbacea_M_contig624.13552.1	nbisL1-mrna-4460	4.792684	9.305022	10.162382	4.336087	5.666881	6.792579
mRNA_D-herbacea_M_contig624.13553.1	nbisL1-mrna-4461	12.384423	13.77961	12.154484	16.164327	15.864963	17.172318
mRNA_D-herbacea_M_contig327.8751.1	nbisL1-mrna-4462	5.70574	6.61692	5.38731	14.589962	13.408604	13.908336
mRNA_D-herbacea_M_contig327.8752.1	nbisL1-mrna-4463	80.525324	97.12841	75.914764	82.224705	79.799903	87.39023
mRNA_D-herbacea_M_contig327.8753.1	nbisL1-mrna-4464	0.347303	2.312193	2.556507	1.434707	1.701369	0
mRNA_D-herbacea_M_contig327.8754.1	nbisL1-mrna-4465	0.485748	2.509973	2.223265	2.170128	4.14977	4.24741
mRNA_D-herbacea_M_contig327.8755.1	nbisL1-mrna-4466	2.656888	1.966552	2.925931	2.933341	2.106967	1.007757
mRNA_D-herbacea_M_contig327.8756.1	nbisL1-mrna-4467	3.139352	5.079411	5.443391	6.156143	8.814152	6.137295
mRNA_D-herbacea_M_contig327.8757.1	nbisL1-mrna-4468	5.265399	7.320882	7.75349	7.884042	14.25998	10.086622
mRNA_D-herbacea_M_contig327.8758.1	nbisL1-mrna-4469	3.879186	5.861151	4.586875	5.844466	5.690777	4.0609
mRNA_D-herbacea_M_contig327.8759.1	nbisL1-mrna-4470	23.042679	24.64085	27.367976	15.781247	16.308199	14.380395
mRNA_D-herbacea_M_contig327.8760.1	nbisL1-mrna-4471	13.480557	22.544414	19.933738	13.675806	13.886058	11.351489
mRNA_D-herbacea_M_contig327.8761.1	nbisL1-mrna-4472	18.451256	27.81793	11.807639	18.410167	13.956949	12.853496
mRNA_D-herbacea_M_contig327.8762.1	nbisL1-mrna-4473	13.061832	15.429907	18.192468	18.574907	19.211724	16.144968
mRNA_D-herbacea_M_contig327.8763.1	nbisL1-mrna-4474	38.312846	55.946829	47.484025	43.588123	47.598701	42.29754
mRNA_D-herbacea_M_contig327.8764.1	nbisL1-mrna-4475	48.454788	47.83513	49.44675	24.894229	22.397793	19.634576
mRNA_D-herbacea_M_contig327.8765.1	nbisL1-mrna-4476	14.027499	14.826557	13.800368	24.530955	21.976932	21.258564
mRNA_D-herbacea_M_contig327.8766.1	nbisL1-mrna-4477	6.74188	17.117873	8.504958	17.597491	26.121646	15.812141
mRNA_D-herbacea_M_contig327.8767.1	nbisL1-mrna-4478	0	0	0	0	0	0
mRNA_D-herbacea_M_contig327.8768.1	nbisL1-mrna-4479	629.098645	596.10595	533.837158	1183.529007	1252.246835	1385.922699
mRNA_D-herbacea_M_contig327.8769.1	nbisL1-mrna-4480	37.608405	43.996738	43.987513	29.826621	27.922958	28.446196
mRNA_D-herbacea_M_contig327.8770.1	nbisL1-mrna-4481	620.140317	641.110639	470.077341	1055.262627	1012.922758	984.696853
mRNA_D-herbacea_M_contig244.6580.1	nbisL1-mrna-4482	31.7513	37.446629	28.486558	28.726508	33.350585	28.188703
mRNA_D-herbacea_M_contig244.6579.1	nbisL1-mrna-4483	33.946	41.949467	38.927935	21.99979	25.203312	29.543977
mRNA_D-herbacea_M_contig244.6578.1	nbisL1-mrna-4484	49.087404	53.78749	46.063162	27.417239	26.038673	24.892146
mRNA_D-herbacea_M_contig244.6577.1	nbisL1-mrna-4485	17.834933	24.817989	21.221474	22.311102	23.323459	20.436656
mRNA_D-herbacea_M_contig244.6576.1	nbisL1-mrna-4486	76.743501	81.580643	87.267624	46.794907	49.008586	45.60943
mRNA_D-herbacea_M_contig244.6575.1	nbisL1-mrna-4487	8.852378	11.076211	12.671474	10.878764	11.976028	10.210855
mRNA_D-herbacea_M_contig244.6574.1	nbisL1-mrna-4488	94.872413	108.460179	75.96754	96.291102	93.296502	89.785061
mRNA_D-herbacea_M_contig244.6573.1	nbisL1-mrna-4489	181.519723	599.732195	792.587576	596.612352	575.322653	565.987161
mRNA_D-herbacea_M_contig244.6572.1	nbisL1-mrna-4490	184.417751	178.038832	201.964042	195.12012	194.806698	175.85447
mRNA_D-herbacea_M_contig244.6571.1	nbisL1-mrna-4491	377.470286	372.362459	392.684683	501.990353	503.165769	550.597443
mRNA_D-herbacea_M_contig244.6570.1	nbisL1-mrna-4492	6.222442	9.180796	6.097205	11.942322	6.139627	7.241865
mRNA_D-herbacea_M_contig244.6569.1	nbisL1-mrna-4493	5.155635	6.216971	6.296545	9.388255	7.781198	8.263157
mRNA_D-herbacea_M_contig244.6568.1	nbisL1-mrna-4494	0	0	0	0	0	0
mRNA_D-herbacea_M_contig244.6567.1	nbisL1-mrna-4495	54.105529	88.306982	57.951134	66.153598	69.182808	55.62409
mRNA_D-herbacea_M_contig244.6566.1	nbisL1-mrna-4496	71.568107	105.81285	86.493781	71.708448	78.626306	66.685638
mRNA_D-herbacea_M_contig244.6565.1	nbisL1-mrna-4497	10.6044	12.940178	12.079875	7.009105	8.104694	8.4037
mRNA_D-herbacea_M_contig244.6564.1	nbisL1-mrna-4498	34.473496	34.938409	26.393844	15.42615	12.709061	15.358236
mRNA_D-herbacea_M_contig244.6563.1	nbisL1-mrna-4499	0.075871	0	0	0	0	0
mRNA_D-herbacea_M_contig244.6562.1	nbisL1-mrna-4500	8.943686	12.692836	12.819566	4.723217	4.679871	4.464721
mRNA_D-herbacea_M_contig244.6561.1	nbisL1-mrna-4501	1.030222	0.661465	1.154784	0.273551	0.383257	0.557201
mRNA_D-herbacea_M_contig403.10348.1	nbisL1-mrna-4502	20.743241	28.399853	20.548914	18.417322	23.725123	19.973694
mRNA_D-herbacea_M_contig403.10347.1	nbisL1-mrna-4503	0.645309	0	0	0	0	0
mRNA_D-herbacea_M_contig403.10346.1	nbisL1-mrna-4504	0	0	0	0.893082	0	0
mRNA_D-herbacea_M_contig403.10345.1	nbisL1-mrna-4505	11.161863	12.440822	13.114499	8.042509	8.433777	8.007031
mRNA_D-herbacea_M_contig403.10344.1	nbisL1-mrna-4506	51.292671	48.586073	30.670973	37.474317	28.036566	36.681182
mRNA_D-herbacea_M_contig403.10343.1	nbisL1-mrna-4507	14.141072	19.357125	16.133168	11.263572	12.663177	10.482658
mRNA_D-herbacea_M_contig403.10342.1	nbisL1-mrna-4508	0.308439	0.684497	0	0	0.730142	0
mRNA_D-herbacea_M_contig403.10341.1	nbisL1-mrna-4509	2.44988	4.523782	5.609136	25.701499	28.430111	25.887328
mRNA_D-herbacea_M_contig403.10340.1	nbisL1-mrna-4510	18.690748	21.698938	26.26843	15.844851	14.559213	17.099851
mRNA_D-herbacea_M_contig403.10339.1	nbisL1-mrna-4511	12.023465	14.435257	16.08387	12.159627	8.955586	13.057217
mRNA_D-herbacea_M_contig403.10338.1	nbisL1-mrna-4512	20.16351	28.67273	21.450225	19.700679	22.781133	17.820508
mRNA_D-herbacea_M_contig403.10337.1	nbisL1-mrna-4513	31.229986	33.167975	29.482294	26.384435	29.922673	28.82571
mRNA_D-herbacea_M_contig247.6639.1	nbisL1-mrna-4514	60.742616	58.898163	50.498458	37.76168	31.1352	31.931502
mRNA_D-herbacea_M_contig247.6638.1	nbisL1-mrna-4515	209.449792	316.557766	278.442434	325.803315	396.163463	325.963491
mRNA_D-herbacea_M_contig247.6637.1	nbisL1-mrna-4516	39.430046	54.756374	44.462009	36.118638	40.18919	33.102433
mRNA_D-herbacea_M_contig247.6636.1	nbisL1-mrna-4517	28.118825	28.38236	30.570318	28.656647	30.334353	33.303614
mRNA_D-herbacea_M_contig247.6635.1	nbisL1-mrna-4518	19.437715	20.994598	17.983653	41.875288	39.986991	39.332953
mRNA_D-herbacea_M_contig247.6634.1	nbisL1-mrna-4519	10.392371	15.90619	10.852398	6.113154	6.547571	5.599085
mRNA_D-herbacea_M_contig247.6633.1	nbisL1-mrna-4520	3.86082	3.813106	2.759114	1.777676	1.543079	2.453148
mRNA_D-herbacea_M_contig247.6632.1	nbisL1-mrna-4521	8.141754	10.98444	9.664113	6.605431	4.161859	6.645616
mRNA_D-herbacea_M_contig247.6631.1	nbisL1-mrna-4522	0	0	0	0	0	0.656132
mRNA_D-herbacea_M_contig247.6630.1	nbisL1-mrna-4523	4.587702	5.77018	6.891881	5.917861	5.743667	5.972697
mRNA_D-herbacea_M_contig247.6629.1	nbisL1-mrna-4524	3.983242	4.54604	2.858426	2.497383	3.0268	2.326506
mRNA_D-herbacea_M_contig247.6628.1	nbisL1-mrna-4525	5.496879	6.315112	8.700266	7.850236	5.878064	10.082381
mRNA_D-herbacea_M_contig247.6627.1	nbisL1-mrna-4526	18.257798	28.522595	30.300738	20.590124	25.397737	21.362299
mRNA_D-herbacea_M_contig247.6626.1	nbisL1-mrna-4527	23.79078	24.431931	18.69488	102.666398	91.946743	102.603815
mRNA_D-herbacea_M_contig247.6625.1	nbisL1-mrna-4528	15.145361	22.048861	18.199398	14.874529	16.946212	12.655785
mRNA_D-herbacea_M_contig247.6624.1	nbisL1-mrna-4529	11.314906	12.113376	12.04116	14.189826	16.266102	18.507223
mRNA_D-herbacea_M_contig20.5088.1	nbisL1-mrna-4530	35.634639	39.100038	34.09785	28.734157	27.48415	27.485574
mRNA_D-herbacea_M_contig20.5089.1	nbisL1-mrna-4531	0.655208	1.447788	0.974616	1.503432	1.295002	1.047664
mRNA_D-herbacea_M_contig20.5090.1	nbisL1-mrna-4532	66.394138	74.545906	55.36387	45.157009	40.820748	41.923072
mRNA_D-herbacea_M_contig20.5091.1	nbisL1-mrna-4533	7.524951	9.880474	9.501483	8.284365	7.957746	7.979117
mRNA_D-herbacea_M_contig20.5092.1	nbisL1-mrna-4534	44.592405	45.412542	54.569448	51.05778	49.68189	46.974532
mRNA_D-herbacea_M_contig20.5093.1	nbisL1-mrna-4535	3.870452	5.120231	4.234133	3.424516	4.174154	5.662541
mRNA_D-herbacea_M_contig20.5094.1	nbisL1-mrna-4536	78.799957	97.697585	81.864159	53.523984	52.137951	57.166459
mRNA_D-herbacea_M_contig20.5095.1	nbisL1-mrna-4537	17.391513	20.513783	17.469047	10.163073	11.842748	10.931399
mRNA_D-herbacea_M_contig20.5096.1	nbisL1-mrna-4538	34.949429	52.434438	41.337408	37.257569	42.348255	36.013486
mRNA_D-herbacea_M_contig20.5097.1	nbisL1-mrna-4539	112.317398	113.944927	129.042134	170.068937	169.191228	188.974129
mRNA_D-herbacea_M_contig20.5098.1	nbisL1-mrna-4540	9.216234	7.723397	12.006441	13.225748	13.242349	14.765053
mRNA_D-herbacea_M_contig20.5099.1	nbisL1-mrna-4541	10.721485	13.530354	11.05532	8.358703	7.32614	8.108546
mRNA_D-herbacea_M_contig20.5100.1	nbisL1-mrna-4542	5.792854	7.347827	4.050118	10.221027	10.730933	9.155354
mRNA_D-herbacea_M_contig20.5101.1	nbisL1-mrna-4543	39.67937	45.376281	49.080163	28.093852	39.503348	36.266983
mRNA_D-herbacea_M_contig20.5102.1	nbisL1-mrna-4544	97.610315	96.626058	108.626403	37.903526	38.112321	38.344564
mRNA_D-herbacea_M_contig20.5103.1	nbisL1-mrna-4545	0.283724	0.944123	0	0	0	0
mRNA_D-herbacea_M_contig20.5104.1	nbisL1-mrna-4546	11.066625	12.56672	14.603965	9.292649	9.996062	10.69402
mRNA_D-herbacea_M_contig20.5105.1	nbisL1-mrna-4547	0	0	0	0	0	0
mRNA_D-herbacea_M_contig20.5106.1	nbisL1-mrna-4548	11.112863	21.77809	11.131242	8.009755	5.47572	7.550348
mRNA_D-herbacea_M_contig20.5107.1	nbisL1-mrna-4549	95.768413	94.580861	113.109387	119.830052	112.62397	124.473455
mRNA_D-herbacea_M_contig20.5108.1	nbisL1-mrna-4550	4.714446	8.508371	8.79223	13.505056	18.331889	11.459771
mRNA_D-herbacea_M_contig20.5109.1	nbisL1-mrna-4551	0	0.115804	0	0	0	0
mRNA_D-herbacea_M_contig20.5110.1	nbisL1-mrna-4552	12.3851	19.613372	14.449871	21.532835	25.548151	21.121876
mRNA_D-herbacea_M_contig20.5111.1	nbisL1-mrna-4553	32.570375	37.063534	31.02001	46.35639	47.133048	42.327813
mRNA_D-herbacea_M_contig20.5112.1	nbisL1-mrna-4554	95.582343	110.434728	116.429972	62.332612	62.321413	60.454106
mRNA_D-herbacea_M_contig20.5113.1	nbisL1-mrna-4555	16.035796	14.834666	16.249586	19.73567	22.716522	21.422574
mRNA_D-herbacea_M_contig20.5114.1	nbisL1-mrna-4556	11.592149	14.477081	13.498634	14.811123	15.474249	15.450391
mRNA_D-herbacea_M_contig20.5115.1	nbisL1-mrna-4557	5.440803	4.986244	6.033471	0.565984	0.127342	0.410607
mRNA_D-herbacea_M_contig20.5116.1	nbisL1-mrna-4558	0.503228	0	0.615589	0	0.398255	0
mRNA_D-herbacea_M_contig20.5117.1	nbisL1-mrna-4559	47.031877	62.960878	54.06651	20.785714	18.990618	18.87557
mRNA_D-herbacea_M_contig20.5118.1	nbisL1-mrna-4560	0	0	0	0.45641	0	0
mRNA_D-herbacea_M_contig20.5119.1	nbisL1-mrna-4561	84.690199	94.478802	76.422641	60.504174	56.043028	73.981271
mRNA_D-herbacea_M_contig20.5120.1	nbisL1-mrna-4562	65.379838	59.994203	66.346765	54.758112	50.033677	47.606829
mRNA_D-herbacea_M_contig20.5121.1	nbisL1-mrna-4563	43.047564	50.78506	59.89718	44.717891	54.51648	51.47459
mRNA_D-herbacea_M_contig20.5122.1	nbisL1-mrna-4564	2.7483	4.22789	2.330686	0.438008	3.03992	3.625251
mRNA_D-herbacea_M_contig20.5123.1	nbisL1-mrna-4565	2.181139	1.612535	2.006008	0.750042	3.567458	0.703196
mRNA_D-herbacea_M_contig20.5124.1	nbisL1-mrna-4566	6.957386	8.882692	6.223896	4.514392	4.405816	4.635689
mRNA_D-herbacea_M_contig20.5125.1	nbisL1-mrna-4567	1.458858	3.242367	0.537083	0	2.838341	0.561224
mRNA_D-herbacea_M_contig20.5126.1	nbisL1-mrna-4568	26.479149	69.075421	26.804285	88.26293	63.926218	54.942825
mRNA_D-herbacea_M_contig20.5127.1	nbisL1-mrna-4569	5.689225	10.08855	9.067877	0.781846	0.932127	2.937763
mRNA_D-herbacea_M_contig20.5128.1	nbisL1-mrna-4570	7.824444	12.620353	11.367575	8.419058	6.743169	9.247301
mRNA_D-herbacea_M_contig20.5129.1	nbisL1-mrna-4571	27.326891	24.869161	40.513075	40.306051	42.325204	46.172976
mRNA_D-herbacea_M_contig20.5130.1	nbisL1-mrna-4572	18.929435	20.46837	23.045196	14.300628	15.171263	16.071331
mRNA_D-herbacea_M_contig20.5131.1	nbisL1-mrna-4573	54.247853	67.262435	62.829158	27.800232	27.367064	25.38312
mRNA_D-herbacea_M_contig20.5132.1	nbisL1-mrna-4574	38.660127	43.380768	51.860616	41.683195	38.046474	37.278932
mRNA_D-herbacea_M_contig20.5133.1	nbisL1-mrna-4575	3.681167	4.732822	5.27861	14.751206	19.458337	18.385883
mRNA_D-herbacea_M_contig20.5134.1	nbisL1-mrna-4576	9.321438	11.006244	13.227278	8.536506	8.372184	8.405793
mRNA_D-herbacea_M_contig20.5135.1	nbisL1-mrna-4577	0.553889	0.408997	0.169052	0	0	0
mRNA_D-herbacea_M_contig20.5136.1	nbisL1-mrna-4578	28.232531	20.600001	22.408402	21.536601	16.161916	13.761183
mRNA_D-herbacea_M_contig20.5137.1	nbisL1-mrna-4579	17.320662	20.641075	19.253663	13.291597	16.372938	10.436443
mRNA_D-herbacea_M_contig20.5138.1	nbisL1-mrna-4580	6.571772	11.108243	6.016523	4.101846	6.858022	4.86392
mRNA_D-herbacea_M_contig20.5139.1	nbisL1-mrna-4581	14.899563	23.592991	17.550356	10.745276	12.775174	9.348285
mRNA_D-herbacea_M_contig20.5140.1	nbisL1-mrna-4582	21.47043	26.574951	23.219524	16.018563	16.024181	16.685211
mRNA_D-herbacea_M_contig20.5141.1	nbisL1-mrna-4583	4.956485	4.063294	3.395487	5.016768	1.543901	1.210707
mRNA_D-herbacea_M_contig20.5142.1	nbisL1-mrna-4584	53.397533	66.192083	58.245127	51.429609	48.475611	47.728612
mRNA_D-herbacea_M_contig20.5143.1	nbisL1-mrna-4585	37.182094	39.966434	40.430786	41.714612	36.081488	41.638908
mRNA_D-herbacea_M_contig20.5144.1	nbisL1-mrna-4586	0.346668	0	0.318104	0	0	0
mRNA_D-herbacea_M_contig20.5145.1	nbisL1-mrna-4587	8.941892	17.950029	13.273734	12.544177	11.2174	11.646784
mRNA_D-herbacea_M_contig20.5146.1	nbisL1-mrna-4588	11.42841	18.723088	20.632312	15.230462	15.473619	13.646812
mRNA_D-herbacea_M_contig20.5147.1	nbisL1-mrna-4589	7.032539	9.841706	9.58561	7.555889	12.602448	7.489715
mRNA_D-herbacea_M_contig20.5148.1	nbisL1-mrna-4590	6.366449	12.919358	11.717319	9.748362	13.42907	8.505721
mRNA_D-herbacea_M_contig20.5149.1	nbisL1-mrna-4591	6.57075	21.297132	19.146244	12.478292	16.595479	8.409842
mRNA_D-herbacea_M_contig20.5150.1	nbisL1-mrna-4592	41.512842	48.677437	43.836545	50.98678	48.297765	48.027177
mRNA_D-herbacea_M_contig20.5151.1	nbisL1-mrna-4593	13.141747	17.868184	11.917803	17.52736	17.011382	14.40491
mRNA_D-herbacea_M_contig20.5152.1	nbisL1-mrna-4594	0.59063	1.175462	1.026081	0.364569	0.612549	0.549911
mRNA_D-herbacea_M_contig20.5153.1	nbisL1-mrna-4595	26.320391	46.938635	51.180948	26.774349	34.21084	27.489974
mRNA_D-herbacea_M_contig20.5154.1	nbisL1-mrna-4596	0	0	0	0	0	0
mRNA_D-herbacea_M_contig20.5155.1	nbisL1-mrna-4597	35.443318	37.27669	41.145618	33.2713	35.411838	29.725876
mRNA_D-herbacea_M_contig20.5156.1	nbisL1-mrna-4598	116.870059	106.380174	118.804923	118.474556	129.721512	129.959961
mRNA_D-herbacea_M_contig20.5157.1	nbisL1-mrna-4599	18.683127	19.615452	23.916167	80.098967	70.294325	73.42567
mRNA_D-herbacea_M_contig20.5158.1	nbisL1-mrna-4600	112.268268	101.07627	140.580241	153.90387	136.919938	144.244693
mRNA_D-herbacea_M_contig20.5159.1	nbisL1-mrna-4601	7.775667	7.626277	6.924869	12.035833	16.688896	12.345144
mRNA_D-herbacea_M_contig20.5160.1	nbisL1-mrna-4602	75.519198	83.494715	69.048631	80.221576	81.058963	78.64404
mRNA_D-herbacea_M_contig20.5161.1	nbisL1-mrna-4603	14.919788	17.32277	20.476511	24.13295	22.618847	21.051559
mRNA_D-herbacea_M_contig20.5162.1	nbisL1-mrna-4604	0	0	0	0.59414	0.22436	0
mRNA_D-herbacea_M_contig20.5163.1	nbisL1-mrna-4605	11.243082	18.080327	12.307382	29.376531	32.470586	33.442693
mRNA_D-herbacea_M_contig20.5164.1	nbisL1-mrna-4606	58.93619	66.102389	66.927519	46.460652	45.938171	45.577806
mRNA_D-herbacea_M_contig20.5165.1	nbisL1-mrna-4607	11.86633	14.165471	7.242123	73.240297	68.086952	70.35689
mRNA_D-herbacea_M_contig20.5166.1	nbisL1-mrna-4608	11.387928	15.828062	14.145774	9.995529	10.553215	9.267804
mRNA_D-herbacea_M_contig20.5167.1	nbisL1-mrna-4609	71.364182	71.228349	63.160943	55.149715	60.436635	62.161494
mRNA_D-herbacea_M_contig20.5168.1	nbisL1-mrna-4610	16.516136	32.427817	22.872332	17.382685	25.19249	17.605703
mRNA_D-herbacea_M_contig20.5169.1	nbisL1-mrna-4611	28.86835	29.836236	34.818197	24.562666	21.159489	22.326282
mRNA_D-herbacea_M_contig20.5170.1	nbisL1-mrna-4612	5.256311	10.002581	7.116687	13.640001	12.173212	9.815094
mRNA_D-herbacea_M_contig20.5171.1	nbisL1-mrna-4613	0	0	0	0	0	0
mRNA_D-herbacea_M_contig20.5172.1	nbisL1-mrna-4614	3.781039	11.465094	5.200219	12.57629	12.873302	11.94241
mRNA_D-herbacea_M_contig20.5173.1	nbisL1-mrna-4615	9.016433	9.291719	8.29475	31.432088	30.453734	24.661195
mRNA_D-herbacea_M_contig20.5174.1	nbisL1-mrna-4616	1.43384	1.833006	1.168552	4.085441	4.646243	2.7624
mRNA_D-herbacea_M_contig20.5175.1	nbisL1-mrna-4617	0.874798	0.931479	1.303578	0.800055	1.270189	1.086359
mRNA_D-herbacea_M_contig20.5176.1	nbisL1-mrna-4618	16.303847	26.157795	21.746801	20.090064	21.933098	19.292081
mRNA_D-herbacea_M_contig20.5177.1	nbisL1-mrna-4619	31.514725	31.619021	32.427993	39.957429	38.958819	40.793614
mRNA_D-herbacea_M_contig20.5178.1	nbisL1-mrna-4620	13.682982	16.399633	13.614709	13.898552	14.506378	10.811615
mRNA_D-herbacea_M_contig20.5179.1	nbisL1-mrna-4621	11.16119	12.360085	15.09126	16.998467	15.619095	15.291659
mRNA_D-herbacea_M_contig20.5180.1	nbisL1-mrna-4622	17.801905	17.106962	16.287691	26.659836	27.972773	26.043417
mRNA_D-herbacea_M_contig20.5181.1	nbisL1-mrna-4623	174.269189	169.937359	176.65614	249.54207	256.872478	253.662
mRNA_D-herbacea_M_contig20.5182.1	nbisL1-mrna-4624	15.376606	20.208348	20.847987	15.9865	17.000106	13.848457
mRNA_D-herbacea_M_contig20.5183.1	nbisL1-mrna-4625	0.101733	0	0.186444	0	0	0
mRNA_D-herbacea_M_contig20.5184.1	nbisL1-mrna-4626	0	0	0	0	0.798427	0
mRNA_D-herbacea_M_contig20.5185.1	nbisL1-mrna-4627	8.209227	9.298973	10.253118	8.03462	8.543863	8.517168
mRNA_D-herbacea_M_contig20.5186.1	nbisL1-mrna-4628	4760.02596	4196.907081	4546.732301	3870.155399	3667.916217	3816.539711
mRNA_D-herbacea_M_contig20.5187.1	nbisL1-mrna-4629	108.717492	101.265685	136.453931	95.808254	92.203253	98.315467
mRNA_D-herbacea_M_contig20.5188.1	nbisL1-mrna-4630	16.469668	15.662266	19.117932	13.882543	16.045034	17.975085
mRNA_D-herbacea_M_contig20.5189.1	nbisL1-mrna-4631	23.403834	25.444294	24.731763	17.980638	17.763818	18.761435
mRNA_D-herbacea_M_contig20.5190.1	nbisL1-mrna-4632	61.756681	48.28284	66.598607	39.220694	46.219155	45.554128
mRNA_D-herbacea_M_contig20.5191.1	nbisL1-mrna-4633	15.08973	21.051722	19.653059	11.060779	11.487502	10.695887
mRNA_D-herbacea_M_contig20.5192.1	nbisL1-mrna-4634	11.210475	13.836347	13.079464	17.80897	12.854731	14.465623
mRNA_D-herbacea_M_contig20.5193.1	nbisL1-mrna-4635	0	0	0	0	0	0
mRNA_D-herbacea_M_contig20.5194.1	nbisL1-mrna-4636	65.351452	66.967199	71.724022	54.812792	56.074406	51.93499
mRNA_D-herbacea_M_contig20.5195.1	nbisL1-mrna-4637	15.378542	17.50465	18.029671	15.052134	13.586226	12.411339
mRNA_D-herbacea_M_contig20.5196.1	nbisL1-mrna-4638	3.784871	5.868874	5.424092	5.140138	5.226232	3.637078
mRNA_D-herbacea_M_contig20.5198.1	nbisL1-mrna-4639	0	0	21.589446	0	41.280735	34.361733
mRNA_D-herbacea_M_contig20.5199.1	nbisL1-mrna-4640	35.280545	36.339973	45.757526	48.41785	57.302883	47.800324
mRNA_D-herbacea_M_contig20.5200.1	nbisL1-mrna-4641	98.822761	97.10429	82.993902	132.144052	130.436919	125.985154
mRNA_D-herbacea_M_contig20.5201.1	nbisL1-mrna-4642	368.761023	429.944498	361.171742	609.23125	612.780944	620.319723
mRNA_D-herbacea_M_contig20.5202.1	nbisL1-mrna-4643	14.196398	24.27956	17.441445	13.609266	16.942154	13.119603
mRNA_D-herbacea_M_contig20.5203.1	nbisL1-mrna-4644	8.549339	12.280005	12.57679	6.714913	10.468516	6.347895
mRNA_D-herbacea_M_contig20.5204.1	nbisL1-mrna-4645	13.918146	18.362321	16.066828	14.179536	12.557988	8.922341
mRNA_D-herbacea_M_contig20.5205.1	nbisL1-mrna-4646	13.298592	17.483342	14.459227	31.463178	31.728152	31.033931
mRNA_D-herbacea_M_contig243.6540.1	nbisL1-mrna-4647	4.868307	5.702585	5.968667	6.233962	6.797903	5.960446
mRNA_D-herbacea_M_contig243.6541.1	nbisL1-mrna-4648	0.221093	0.254937	0.404133	0.217379	0.176495	0.107143
mRNA_D-herbacea_M_contig243.6542.1	nbisL1-mrna-4649	0.326322	0.722327	1.433326	0.268968	0.151554	0.854386
mRNA_D-herbacea_M_contig243.6543.1	nbisL1-mrna-4650	29.838576	30.25342	31.677408	37.342122	35.841025	34.869109
mRNA_D-herbacea_M_contig243.6544.1	nbisL1-mrna-4651	13.16934	13.050799	10.914382	14.3392	15.149366	14.037224
mRNA_D-herbacea_M_contig243.6545.1	nbisL1-mrna-4652	27.248039	28.231955	36.457421	34.927518	35.033577	29.378625
mRNA_D-herbacea_M_contig243.6546.1	nbisL1-mrna-4653	15.445003	19.390541	14.982707	12.440246	13.263709	9.891521
mRNA_D-herbacea_M_contig243.6547.1	nbisL1-mrna-4654	0.337899	0.748003	0.371063	0.278537	0.471025	0.126421
mRNA_D-herbacea_M_contig243.6548.1	nbisL1-mrna-4655	10.727003	15.777183	11.177408	9.268904	11.770102	8.549927
mRNA_D-herbacea_M_contig243.6549.1	nbisL1-mrna-4656	9.350085	9.399004	14.528766	20.989593	18.095176	20.340796
mRNA_D-herbacea_M_contig243.6550.1	nbisL1-mrna-4657	135.99352	138.448859	126.518693	3.341054	4.561874	1.605349
mRNA_D-herbacea_M_contig243.6551.1	nbisL1-mrna-4658	2.863281	3.219285	3.434826	3.38269	4.017384	3.415994
mRNA_D-herbacea_M_contig243.6552.1	nbisL1-mrna-4659	10.89242	8.883456	7.571671	13.966636	12.662867	9.434496
mRNA_D-herbacea_M_contig243.6553.1	nbisL1-mrna-4660	2.263161	2.331952	2.840278	3.510563	4.234206	3.352945
mRNA_D-herbacea_M_contig243.6554.1	nbisL1-mrna-4661	0	0	0	0	0	0
mRNA_D-herbacea_M_contig243.6555.1	nbisL1-mrna-4662	82.96642	89.07863	91.951939	136.441302	131.970655	115.420402
mRNA_D-herbacea_M_contig243.6556.1	nbisL1-mrna-4663	8.45153	14.987498	11.221268	11.534561	12.659659	11.476402
mRNA_D-herbacea_M_contig243.6557.1	nbisL1-mrna-4664	50.069636	49.272102	55.997832	61.277566	57.250503	61.898369
mRNA_D-herbacea_M_contig243.6558.1	nbisL1-mrna-4665	26.964435	29.879406	25.092854	22.932951	23.000006	23.317141
mRNA_D-herbacea_M_contig243.6559.1	nbisL1-mrna-4666	7.829717	10.778925	10.759688	7.0012	18.193764	10.468168
mRNA_D-herbacea_M_contig243.6560.1	nbisL1-mrna-4667	4.723009	4.699608	4.481813	10.783061	6.566326	8.324059
mRNA_D-herbacea_M_contig99.16204.1	nbisL1-mrna-4668	0.441119	1.631177	0	0.912109	0	0.555538
mRNA_D-herbacea_M_contig99.16205.1	nbisL1-mrna-4669	23.041743	24.621714	33.227007	37.293339	36.466086	32.930586
