gene_id	gene_name	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH1_rep1	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH3_rep3	Desmarestia_dudresnayi_SxS43_RNAseq_DesmaH4_rep4
Ddudresnayi_g15406	Ddudresnayi_g15406	6.106469	5.971512	5.698527
Ddudresnayi_g15407	Ddudresnayi_g15407	10.248559	11.082897	8.758004
Ddudresnayi_g15408	Ddudresnayi_g15408	6.435161	8.721649	5.936699
Ddudresnayi_g15409	Ddudresnayi_g15409	27.490658	23.102108	21.477422
Ddudresnayi_g1541	Ddudresnayi_g1541	0	0	0
Ddudresnayi_g15410	Ddudresnayi_g15410	7.859205	13.21508	7.415151
Ddudresnayi_g15411	Ddudresnayi_g15411	31.889592	32.269092	32.362615
Ddudresnayi_g15412	Ddudresnayi_g15412	0	0	0
Ddudresnayi_g15413	Ddudresnayi_g15413	0.207485	0.300313	0.179358
Ddudresnayi_g15414	Ddudresnayi_g15414	0	0	0
Ddudresnayi_g15415	Ddudresnayi_g15415	0	0	0
Ddudresnayi_g15416	Ddudresnayi_g15416	0	0	0.151306
Ddudresnayi_g15417	Ddudresnayi_g15417	0	0	0
Ddudresnayi_g15418	Ddudresnayi_g15418	0	0	0
Ddudresnayi_g1542	Ddudresnayi_g1542	0	0	0
Ddudresnayi_g15420	Ddudresnayi_g15420	24.188854	27.086151	20.754624
Ddudresnayi_g15421	Ddudresnayi_g15421	7.92227	5.321029	5.77269
Ddudresnayi_g15422	Ddudresnayi_g15422	38.240639	50.535718	39.592799
Ddudresnayi_g15423	Ddudresnayi_g15423	37.303825	39.503602	28.815404
Ddudresnayi_g15424	Ddudresnayi_g15424	197.318744	187.168864	199.849426
Ddudresnayi_g15425	Ddudresnayi_g15425	25.987823	32.056289	21.667918
Ddudresnayi_g15426	Ddudresnayi_g15426	0.408274	2.068932	2.118438
Ddudresnayi_g15427	Ddudresnayi_g15427	638.816452	594.42972	623.471576
Ddudresnayi_g15428	Ddudresnayi_g15428	1.077165	0.934744	1.023266
Ddudresnayi_g15429	Ddudresnayi_g15429	0.557811	0.406311	0.182339
Ddudresnayi_g15431	Ddudresnayi_g15431	24.119466	30.34099	20.11564
Ddudresnayi_g15433	Ddudresnayi_g15433	3.787879	4.111918	3.022308
Ddudresnayi_g15434	Ddudresnayi_g15434	8.777315	11.231029	8.352137
Ddudresnayi_g15435	Ddudresnayi_g15435	13.791098	17.314985	11.282189
Ddudresnayi_g15436	Ddudresnayi_g15436	0	0	0
Ddudresnayi_g15437	Ddudresnayi_g15437	3.423006	4.183014	2.734517
Ddudresnayi_g15439	Ddudresnayi_g15439	0	0	0
Ddudresnayi_g1544	Ddudresnayi_g1544	68.013264	54.383381	48.990705
Ddudresnayi_g15440	Ddudresnayi_g15440	12.716138	15.165509	11.161455
Ddudresnayi_g15441	Ddudresnayi_g15441	0.208339	0.60305	0.270116
Ddudresnayi_g15442	Ddudresnayi_g15442	1.772878	1.712413	2.38703
Ddudresnayi_g15444	Ddudresnayi_g15444	1.230447	1.020755	0.991517
Ddudresnayi_g15445	Ddudresnayi_g15445	0	0	0
Ddudresnayi_g15446	Ddudresnayi_g15446	2.978033	2.461864	2.756453
Ddudresnayi_g15447	Ddudresnayi_g15447	33.488626	31.625965	32.77756
Ddudresnayi_g15448	Ddudresnayi_g15448	22.663752	26.264591	20.194108
Ddudresnayi_g1545	Ddudresnayi_g1545	0	0	0
Ddudresnayi_g15450	Ddudresnayi_g15450	1.658578	1.138317	1.355892
Ddudresnayi_g15451	Ddudresnayi_g15451	23.573583	22.404333	23.927384
Ddudresnayi_g15452	Ddudresnayi_g15452	23.884931	33.475923	24.648399
Ddudresnayi_g15453	Ddudresnayi_g15453	46.876519	58.11497	52.707369
Ddudresnayi_g15454	Ddudresnayi_g15454	55.530466	74.23144	50.568845
Ddudresnayi_g15455	Ddudresnayi_g15455	22.171477	24.707866	30.28987
Ddudresnayi_g15456	Ddudresnayi_g15456	13.363523	14.809342	13.801299
Ddudresnayi_g15457	Ddudresnayi_g15457	110.894649	131.197047	97.836998
Ddudresnayi_g15458	Ddudresnayi_g15458	96.556619	89.068782	64.436736
Ddudresnayi_g15459	Ddudresnayi_g15459	37.18077	37.671334	38.581601
Ddudresnayi_g1546	Ddudresnayi_g1546	0.584139	1.128677	1.264359
Ddudresnayi_g15460	Ddudresnayi_g15460	13.3922	13.804085	11.912397
Ddudresnayi_g15461	Ddudresnayi_g15461	24.594217	29.996832	22.889623
Ddudresnayi_g15462	Ddudresnayi_g15462	9.513646	12.325786	9.252938
Ddudresnayi_g15463	Ddudresnayi_g15463	16.26028	23.663306	15.690062
Ddudresnayi_g15464	Ddudresnayi_g15464	62.447509	59.95389	54.938113
Ddudresnayi_g15465	Ddudresnayi_g15465	44.879342	48.808845	45.643325
Ddudresnayi_g15466	Ddudresnayi_g15466	32.129047	38.270634	26.18593
Ddudresnayi_g15467	Ddudresnayi_g15467	18.943768	22.915955	18.341799
Ddudresnayi_g15468	Ddudresnayi_g15468	11.316191	14.172061	12.070963
Ddudresnayi_g15469	Ddudresnayi_g15469	11.761897	14.736358	13.184429
Ddudresnayi_g1547	Ddudresnayi_g1547	105.918679	110.599844	105.619633
Ddudresnayi_g15470	Ddudresnayi_g15470	12.651031	21.906453	18.430369
Ddudresnayi_g15471	Ddudresnayi_g15471	8.81321	10.363221	9.439704
Ddudresnayi_g15472	Ddudresnayi_g15472	45.095936	35.697032	42.633136
Ddudresnayi_g15474	Ddudresnayi_g15474	5.093114	3.143273	3.558618
Ddudresnayi_g15475	Ddudresnayi_g15475	135.395812	134.906654	124.373838
Ddudresnayi_g15476	Ddudresnayi_g15476	112.850559	121.846812	95.934921
Ddudresnayi_g15478	Ddudresnayi_g15478	36.962796	31.074856	32.275623
Ddudresnayi_g15479	Ddudresnayi_g15479	40.243857	26.54862	44.216365
Ddudresnayi_g1548	Ddudresnayi_g1548	6.801256	8.143176	4.144853
Ddudresnayi_g15480	Ddudresnayi_g15480	541.779115	502.085239	600.560577
Ddudresnayi_g15481	Ddudresnayi_g15481	10.888855	14.052438	12.982931
Ddudresnayi_g15482	Ddudresnayi_g15482	95.258172	89.812864	85.193327
Ddudresnayi_g15483	Ddudresnayi_g15483	18.498542	21.417511	16.025789
Ddudresnayi_g15484	Ddudresnayi_g15484	5.887054	8.395205	6.722871
Ddudresnayi_g15485	Ddudresnayi_g15485	2.469148	5.752333	4.085627
Ddudresnayi_g15486	Ddudresnayi_g15486	89.98401	90.002302	80.014874
Ddudresnayi_g15488	Ddudresnayi_g15488	19.946626	22.13232	18.832584
Ddudresnayi_g15489	Ddudresnayi_g15489	2.363232	3.007571	2.443467
Ddudresnayi_g1549	Ddudresnayi_g1549	0	0	0
Ddudresnayi_g15490	Ddudresnayi_g15490	0.366773	0.46183	0.138506
Ddudresnayi_g15491	Ddudresnayi_g15491	11.721289	17.656569	9.837262
Ddudresnayi_g15492	Ddudresnayi_g15492	19.347536	16.691563	17.486729
Ddudresnayi_g15494	Ddudresnayi_g15494	29.817185	26.87912	25.800942
Ddudresnayi_g15496	Ddudresnayi_g15496	1775.81801	1949.091825	1531.067153
Ddudresnayi_g15499	Ddudresnayi_g15499	12.572759	8.46571	11.383009
Ddudresnayi_g1550	Ddudresnayi_g1550	0.028386	0.083594	0.025087
Ddudresnayi_g15501	Ddudresnayi_g15501	40.093537	36.751225	40.833788
Ddudresnayi_g15502	Ddudresnayi_g15502	0	0	0
Ddudresnayi_g15504	Ddudresnayi_g15504	0.877765	2.486752	1.478105
Ddudresnayi_g15505	Ddudresnayi_g15505	0	0	0
Ddudresnayi_g15506	Ddudresnayi_g15506	0	0	0.026242
Ddudresnayi_g15507	Ddudresnayi_g15507	16.642617	17.307311	14.268057
Ddudresnayi_g15508	Ddudresnayi_g15508	3.360577	3.990906	4.045066
Ddudresnayi_g15509	Ddudresnayi_g15509	7.58656	5.912077	6.962607
Ddudresnayi_g1551	Ddudresnayi_g1551	22.414103	23.516442	23.023367
Ddudresnayi_g15510	Ddudresnayi_g15510	7.117777	8.57252	6.506169
Ddudresnayi_g15512	Ddudresnayi_g15512	16.125407	19.507615	15.328206
Ddudresnayi_g15513	Ddudresnayi_g15513	11.277718	9.961217	15.469532
Ddudresnayi_g15514	Ddudresnayi_g15514	91.27692	87.348738	87.62758
Ddudresnayi_g15515	Ddudresnayi_g15515	95.054668	73.663801	90.152651
Ddudresnayi_g15516	Ddudresnayi_g15516	4.442344	4.443128	4.321475
Ddudresnayi_g15517	Ddudresnayi_g15517	4.782004	6.949553	4.943484
Ddudresnayi_g15518	Ddudresnayi_g15518	17.972716	18.970345	20.455431
Ddudresnayi_g15519	Ddudresnayi_g15519	29.50954	38.562747	36.113803
Ddudresnayi_g1552	Ddudresnayi_g1552	1.951952	2.276924	1.703454
Ddudresnayi_g15520	Ddudresnayi_g15520	3.553434	6.248136	4.577111
Ddudresnayi_g15521	Ddudresnayi_g15521	55.235113	50.312199	45.458803
Ddudresnayi_g15522	Ddudresnayi_g15522	15.979891	18.441796	14.814788
Ddudresnayi_g15523	Ddudresnayi_g15523	14.658716	15.597502	9.398901
Ddudresnayi_g15524	Ddudresnayi_g15524	17.73092	22.259567	16.573437
Ddudresnayi_g15525	Ddudresnayi_g15525	19.255508	17.521597	16.533759
Ddudresnayi_g15527	Ddudresnayi_g15527	7.875336	8.128425	7.181396
Ddudresnayi_g15528	Ddudresnayi_g15528	34.24802	39.003445	39.278918
Ddudresnayi_g15529	Ddudresnayi_g15529	0	0	0.375649
Ddudresnayi_g15530	Ddudresnayi_g15530	0.635348	0.621142	0.62063
Ddudresnayi_g15531	Ddudresnayi_g15531	0.404913	0.595256	0.357116
Ddudresnayi_g15532	Ddudresnayi_g15532	4.149427	4.911234	4.429762
Ddudresnayi_g15533	Ddudresnayi_g15533	153.15306	134.093972	149.182527
Ddudresnayi_g15534	Ddudresnayi_g15534	22.987957	37.639723	34.588492
Ddudresnayi_g15535	Ddudresnayi_g15535	29.717656	28.017306	31.204808
Ddudresnayi_g15536	Ddudresnayi_g15536	3.755113	5.283053	3.401793
Ddudresnayi_g15537	Ddudresnayi_g15537	75.491411	79.047645	66.767887
Ddudresnayi_g15538	Ddudresnayi_g15538	183.987543	205.421433	169.637745
Ddudresnayi_g15539	Ddudresnayi_g15539	382.084484	406.792727	415.042853
Ddudresnayi_g1554	Ddudresnayi_g1554	11.534336	14.673789	10.934089
Ddudresnayi_g15540	Ddudresnayi_g15540	302.226724	329.654203	251.959115
Ddudresnayi_g15542	Ddudresnayi_g15542	19.08074	20.333621	15.421563
Ddudresnayi_g15543	Ddudresnayi_g15543	9.669283	14.910979	8.115995
Ddudresnayi_g15544	Ddudresnayi_g15544	21.577171	20.018495	16.079422
Ddudresnayi_g15545	Ddudresnayi_g15545	12.550543	17.598653	11.278615
Ddudresnayi_g15546	Ddudresnayi_g15546	0.128629	0	0.028293
Ddudresnayi_g15547	Ddudresnayi_g15547	19.507822	30.859004	17.701884
Ddudresnayi_g15548	Ddudresnayi_g15548	33.333409	39.891702	34.308084
Ddudresnayi_g15549	Ddudresnayi_g15549	14.754272	21.347075	12.44415
Ddudresnayi_g15550	Ddudresnayi_g15550	20.001232	14.401741	18.289564
Ddudresnayi_g15551	Ddudresnayi_g15551	56.715712	68.356147	72.009904
Ddudresnayi_g15552	Ddudresnayi_g15552	10.436759	14.080454	11.417631
Ddudresnayi_g15553	Ddudresnayi_g15553	341.320415	316.003629	308.722896
Ddudresnayi_g15554	Ddudresnayi_g15554	7.598267	8.782774	7.82136
Ddudresnayi_g15555	Ddudresnayi_g15555	9.449734	11.276569	11.725148
Ddudresnayi_g15556	Ddudresnayi_g15556	59.193271	76.81334	55.588082
Ddudresnayi_g15557	Ddudresnayi_g15557	14.492025	14.375455	13.096606
Ddudresnayi_g15558	Ddudresnayi_g15558	69.857983	68.655228	61.107616
Ddudresnayi_g15559	Ddudresnayi_g15559	0	0	0.040872
Ddudresnayi_g1556	Ddudresnayi_g1556	10.291602	13.729358	9.5869
Ddudresnayi_g15560	Ddudresnayi_g15560	8.597143	9.30501	6.375135
Ddudresnayi_g15561	Ddudresnayi_g15561	19.170577	16.304087	20.984341
Ddudresnayi_g15563	Ddudresnayi_g15563	99.669107	101.992733	79.671367
Ddudresnayi_g15564	Ddudresnayi_g15564	67.02774	67.471515	48.938128
Ddudresnayi_g15565	Ddudresnayi_g15565	26.073549	25.734974	27.336102
Ddudresnayi_g15566	Ddudresnayi_g15566	50.984034	52.565149	72.139498
Ddudresnayi_g15568	Ddudresnayi_g15568	55.924795	64.288374	55.867291
Ddudresnayi_g15569	Ddudresnayi_g15569	78.858547	98.239169	63.122106
Ddudresnayi_g1557	Ddudresnayi_g1557	166.585347	216.879695	179.24304
Ddudresnayi_g15570	Ddudresnayi_g15570	0	0	0
Ddudresnayi_g15571	Ddudresnayi_g15571	0	0	0
Ddudresnayi_g15572	Ddudresnayi_g15572	136.140849	161.902365	120.74062
Ddudresnayi_g15573	Ddudresnayi_g15573	177.840687	182.597561	149.508377
Ddudresnayi_g15574	Ddudresnayi_g15574	5.788639	8.352489	6.486226
Ddudresnayi_g15576	Ddudresnayi_g15576	90.060506	78.453087	85.609589
Ddudresnayi_g15577	Ddudresnayi_g15577	0.045886	0	0.00677
Ddudresnayi_g15578	Ddudresnayi_g15578	0.012426	0	0.016506
Ddudresnayi_g15579	Ddudresnayi_g15579	0	0	0
Ddudresnayi_g1558	Ddudresnayi_g1558	0.190817	0.280444	0.231324
Ddudresnayi_g15580	Ddudresnayi_g15580	9.62625	12.959385	12.020181
Ddudresnayi_g15582	Ddudresnayi_g15582	0.396507	0.192679	0.403599
Ddudresnayi_g15583	Ddudresnayi_g15583	107.804903	98.286668	98.376147
Ddudresnayi_g15584	Ddudresnayi_g15584	149.439872	153.476308	136.708854
Ddudresnayi_g15585	Ddudresnayi_g15585	29.265186	30.900471	28.969468
Ddudresnayi_g15586	Ddudresnayi_g15586	22.288332	18.316031	20.47398
Ddudresnayi_g15587	Ddudresnayi_g15587	9.807403	12.362176	10.061786
Ddudresnayi_g15588	Ddudresnayi_g15588	110.846114	135.536998	137.013815
Ddudresnayi_g15589	Ddudresnayi_g15589	118.408621	123.921557	109.115304
Ddudresnayi_g1559	Ddudresnayi_g1559	0.326502	0.93465	0.695698
Ddudresnayi_g15590	Ddudresnayi_g15590	4.704287	2.266099	2.02919
Ddudresnayi_g15591	Ddudresnayi_g15591	10.013005	8.509407	8.910492
Ddudresnayi_g15592	Ddudresnayi_g15592	15.003694	17.07752	15.819359
Ddudresnayi_g15593	Ddudresnayi_g15593	0	0	0
Ddudresnayi_g15594	Ddudresnayi_g15594	68.437221	82.71302	60.053457
Ddudresnayi_g15595	Ddudresnayi_g15595	43.310426	31.438007	55.823984
Ddudresnayi_g15596	Ddudresnayi_g15596	63.735084	75.172474	58.12728
Ddudresnayi_g15597	Ddudresnayi_g15597	25.467255	32.071768	19.869735
Ddudresnayi_g15598	Ddudresnayi_g15598	8.307542	12.152277	11.470311
Ddudresnayi_g15599	Ddudresnayi_g15599	13.37906	11.838416	11.786921
Ddudresnayi_g1560	Ddudresnayi_g1560	0.700586	0.38464	0.422554
Ddudresnayi_g15600	Ddudresnayi_g15600	19.7907	22.601004	22.416954
Ddudresnayi_g15601	Ddudresnayi_g15601	6.050897	10.51545	7.066381
Ddudresnayi_g15602	Ddudresnayi_g15602	4.487979	5.992118	3.347895
Ddudresnayi_g15603	Ddudresnayi_g15603	0.29557	0.649956	0.16234
Ddudresnayi_g15604	Ddudresnayi_g15604	15.583016	17.885599	14.145754
Ddudresnayi_g15605	Ddudresnayi_g15605	2.235711	1.393161	1.388569
Ddudresnayi_g15607	Ddudresnayi_g15607	46.299589	56.32096	45.131632
Ddudresnayi_g15609	Ddudresnayi_g15609	41.826517	42.448857	34.466204
Ddudresnayi_g1561	Ddudresnayi_g1561	5.730888	6.018332	3.391503
Ddudresnayi_g15610	Ddudresnayi_g15610	5.673703	8.519246	5.651707
Ddudresnayi_g15611	Ddudresnayi_g15611	8.283679	12.592077	8.412597
Ddudresnayi_g15612	Ddudresnayi_g15612	24.645489	30.854761	21.743796
Ddudresnayi_g15613	Ddudresnayi_g15613	14.97503	18.847361	13.022341
Ddudresnayi_g15614	Ddudresnayi_g15614	0	0	0
Ddudresnayi_g15615	Ddudresnayi_g15615	0	0.288614	0.043222
Ddudresnayi_g15616	Ddudresnayi_g15616	28.638119	34.572232	29.709825
Ddudresnayi_g15617	Ddudresnayi_g15617	50.561737	65.44625	55.63441
Ddudresnayi_g15618	Ddudresnayi_g15618	5.498001	5.294335	5.036436
Ddudresnayi_g15619	Ddudresnayi_g15619	15.544858	22.109439	14.053554
Ddudresnayi_g1562	Ddudresnayi_g1562	12.567061	12.266388	9.685584
Ddudresnayi_g15620	Ddudresnayi_g15620	18.177924	19.416088	14.976513
Ddudresnayi_g15621	Ddudresnayi_g15621	7.58262	9.509244	7.811418
Ddudresnayi_g15622	Ddudresnayi_g15622	4.916514	7.859716	5.463554
Ddudresnayi_g15623	Ddudresnayi_g15623	2.01869	5.872798	2.364176
Ddudresnayi_g15624	Ddudresnayi_g15624	66.255606	61.879238	59.487313
Ddudresnayi_g15627	Ddudresnayi_g15627	0	0	0
Ddudresnayi_g15628	Ddudresnayi_g15628	54.075068	52.888058	45.556692
Ddudresnayi_g15629	Ddudresnayi_g15629	0	0	0.473111
Ddudresnayi_g1563	Ddudresnayi_g1563	20.639565	20.03401	16.689534
Ddudresnayi_g15631	Ddudresnayi_g15631	80.042188	71.276588	82.344239
Ddudresnayi_g15632	Ddudresnayi_g15632	0.068628	0.15149	0.121216
Ddudresnayi_g15633	Ddudresnayi_g15633	0	0	0
Ddudresnayi_g15634	Ddudresnayi_g15634	0	0	0
Ddudresnayi_g15635	Ddudresnayi_g15635	0	0.054912	0.032951
Ddudresnayi_g15636	Ddudresnayi_g15636	0	0	0
Ddudresnayi_g15638	Ddudresnayi_g15638	11.196928	9.173721	11.727157
Ddudresnayi_g15639	Ddudresnayi_g15639	14.173536	14.777399	11.501274
Ddudresnayi_g1564	Ddudresnayi_g1564	27.899651	25.543758	23.370018
Ddudresnayi_g1565	Ddudresnayi_g1565	9.040089	8.3954	9.094628
Ddudresnayi_g1566	Ddudresnayi_g1566	32.836082	27.207172	27.91707
Ddudresnayi_g1567	Ddudresnayi_g1567	0.493928	0.356126	0.424924
Ddudresnayi_g1568	Ddudresnayi_g1568	12.860503	14.952131	10.91577
Ddudresnayi_g15682	Ddudresnayi_g15682	0	0	0
Ddudresnayi_g15684	Ddudresnayi_g15684	0	0	0
Ddudresnayi_g15685	Ddudresnayi_g15685	6.418511	6.308248	6.455718
Ddudresnayi_g15686	Ddudresnayi_g15686	84.92477	89.939481	77.44565
Ddudresnayi_g15687	Ddudresnayi_g15687	0.021446	0.031599	0.151761
Ddudresnayi_g15688	Ddudresnayi_g15688	0.217178	0.238826	0.511498
Ddudresnayi_g15689	Ddudresnayi_g15689	3.052442	4.148723	3.906115
Ddudresnayi_g1569	Ddudresnayi_g1569	10.797377	11.42548	10.639672
Ddudresnayi_g15690	Ddudresnayi_g15690	0	0	0
Ddudresnayi_g15691	Ddudresnayi_g15691	15.175774	16.494907	15.490088
Ddudresnayi_g15692	Ddudresnayi_g15692	14.365216	20.024183	14.950077
Ddudresnayi_g15693	Ddudresnayi_g15693	11.27045	15.655349	10.15807
Ddudresnayi_g15694	Ddudresnayi_g15694	201.112824	196.71777	178.507799
Ddudresnayi_g15695	Ddudresnayi_g15695	3.35537	6.595087	5.146084
Ddudresnayi_g15696	Ddudresnayi_g15696	23.937127	37.987447	27.954517
Ddudresnayi_g15697	Ddudresnayi_g15697	0	0	0
Ddudresnayi_g15698	Ddudresnayi_g15698	0	0	0
Ddudresnayi_g15699	Ddudresnayi_g15699	0	0	0
Ddudresnayi_g1570	Ddudresnayi_g1570	25.016289	18.650641	15.704863
Ddudresnayi_g15700	Ddudresnayi_g15700	0	0.141306	0
Ddudresnayi_g15701	Ddudresnayi_g15701	0	0	0
Ddudresnayi_g15702	Ddudresnayi_g15702	14.348675	15.191385	14.515194
Ddudresnayi_g15703	Ddudresnayi_g15703	0	0	0.786696
Ddudresnayi_g15704	Ddudresnayi_g15704	2.219015	2.626742	2.59945
Ddudresnayi_g15705	Ddudresnayi_g15705	0.446054	0.966998	0.962139
Ddudresnayi_g15706	Ddudresnayi_g15706	0	0	0.325237
Ddudresnayi_g15707	Ddudresnayi_g15707	0	0	0
Ddudresnayi_g15708	Ddudresnayi_g15708	0	0	0
Ddudresnayi_g15709	Ddudresnayi_g15709	0	0	0
Ddudresnayi_g1571	Ddudresnayi_g1571	19.881051	15.691073	19.926057
Ddudresnayi_g15711	Ddudresnayi_g15711	40.417684	57.892755	34.484844
Ddudresnayi_g15712	Ddudresnayi_g15712	20.890108	20.854079	17.637916
Ddudresnayi_g15713	Ddudresnayi_g15713	100.388018	127.569112	112.697731
Ddudresnayi_g15714	Ddudresnayi_g15714	2.120485	1.907861	2.957949
Ddudresnayi_g15715	Ddudresnayi_g15715	25.481709	25.416469	18.957314
Ddudresnayi_g15716	Ddudresnayi_g15716	11.41358	12.551071	8.059364
Ddudresnayi_g15717	Ddudresnayi_g15717	26.705427	31.277063	24.316534
Ddudresnayi_g15718	Ddudresnayi_g15718	0.715539	2.076974	2.172488
Ddudresnayi_g15719	Ddudresnayi_g15719	0.436439	0.946583	0.753561
Ddudresnayi_g1572	Ddudresnayi_g1572	5.532786	11.536414	8.893099
Ddudresnayi_g15720	Ddudresnayi_g15720	70.043916	67.90443	76.387514
Ddudresnayi_g15721	Ddudresnayi_g15721	4.513602	6.140323	4.033979
Ddudresnayi_g15722	Ddudresnayi_g15722	24.561627	37.317849	33.980929
Ddudresnayi_g15723	Ddudresnayi_g15723	1380.827727	1417.218264	1346.188652
Ddudresnayi_g15724	Ddudresnayi_g15724	1089.460032	1277.063097	1122.202327
Ddudresnayi_g15725	Ddudresnayi_g15725	19.782456	40.574767	27.868701
Ddudresnayi_g15726	Ddudresnayi_g15726	36.977129	30.498429	31.89052
Ddudresnayi_g15727	Ddudresnayi_g15727	42.040657	28.378222	38.473319
Ddudresnayi_g15728	Ddudresnayi_g15728	5.455967	4.78258	3.626427
Ddudresnayi_g15729	Ddudresnayi_g15729	41.349842	34.705997	33.423844
Ddudresnayi_g1573	Ddudresnayi_g1573	11.582062	15.171311	9.06602
Ddudresnayi_g15730	Ddudresnayi_g15730	16.933604	19.335907	13.800453
Ddudresnayi_g15731	Ddudresnayi_g15731	2.998416	4.082673	3.137856
Ddudresnayi_g15732	Ddudresnayi_g15732	1.220531	1.579107	1.419976
Ddudresnayi_g15733	Ddudresnayi_g15733	0.348595	0	0.03065
Ddudresnayi_g15734	Ddudresnayi_g15734	0	0	0
Ddudresnayi_g15735	Ddudresnayi_g15735	0	0	0
Ddudresnayi_g15736	Ddudresnayi_g15736	0	0	0
Ddudresnayi_g15737	Ddudresnayi_g15737	0	0.155412	0.093077
Ddudresnayi_g15738	Ddudresnayi_g15738	0	0	0
Ddudresnayi_g15739	Ddudresnayi_g15739	0	0	0
Ddudresnayi_g1574	Ddudresnayi_g1574	11.126316	15.197514	12.158841
Ddudresnayi_g15741	Ddudresnayi_g15741	7.946391	9.215782	6.921336
Ddudresnayi_g15742	Ddudresnayi_g15742	16.715179	14.882004	17.716193
Ddudresnayi_g15743	Ddudresnayi_g15743	86.154124	91.863156	82.109755
Ddudresnayi_g15744	Ddudresnayi_g15744	66.403637	82.79422	70.973151
Ddudresnayi_g15745	Ddudresnayi_g15745	153.301086	150.142656	176.987919
Ddudresnayi_g15747	Ddudresnayi_g15747	2.159948	3.298421	1.446863
Ddudresnayi_g15748	Ddudresnayi_g15748	1.675085	1.889563	1.532459
Ddudresnayi_g15750	Ddudresnayi_g15750	26.293334	25.067996	21.374113
Ddudresnayi_g15751	Ddudresnayi_g15751	398.905789	396.307224	390.035572
Ddudresnayi_g15752	Ddudresnayi_g15752	11.581306	10.073925	9.139098
Ddudresnayi_g15753	Ddudresnayi_g15753	0	0	0
Ddudresnayi_g15754	Ddudresnayi_g15754	5.851436	3.032586	4.810022
Ddudresnayi_g15755	Ddudresnayi_g15755	0.740088	0.861826	0.451112
Ddudresnayi_g15756	Ddudresnayi_g15756	14.676952	12.893705	11.011402
Ddudresnayi_g15757	Ddudresnayi_g15757	4.893109	4.91211	5.299757
Ddudresnayi_g15758	Ddudresnayi_g15758	14.607846	8.148648	16.3929
Ddudresnayi_g15759	Ddudresnayi_g15759	5.801515	4.484549	5.597105
Ddudresnayi_g1576	Ddudresnayi_g1576	23.979911	21.915563	15.334165
Ddudresnayi_g15760	Ddudresnayi_g15760	7.329835	6.551507	9.831002
Ddudresnayi_g15761	Ddudresnayi_g15761	1.209041	2.179249	1.936363
Ddudresnayi_g15762	Ddudresnayi_g15762	0.113751	0	0.049735
Ddudresnayi_g15763	Ddudresnayi_g15763	0.399355	0.145999	0.306094
Ddudresnayi_g15764	Ddudresnayi_g15764	0.160852	0.078756	0.141712
Ddudresnayi_g15765	Ddudresnayi_g15765	77.028498	72.080664	64.05931
Ddudresnayi_g15767	Ddudresnayi_g15767	98.453606	100.155777	79.013663
Ddudresnayi_g15768	Ddudresnayi_g15768	0	0	0
Ddudresnayi_g15769	Ddudresnayi_g15769	16.966882	17.239403	17.35148
Ddudresnayi_g1577	Ddudresnayi_g1577	6.421657	8.916583	6.745926
Ddudresnayi_g15770	Ddudresnayi_g15770	121.725038	110.484227	101.090077
Ddudresnayi_g15771	Ddudresnayi_g15771	73.253089	76.280592	60.085229
Ddudresnayi_g15772	Ddudresnayi_g15772	109.704798	102.344168	94.058392
Ddudresnayi_g15773	Ddudresnayi_g15773	8.798128	10.401063	6.818339
Ddudresnayi_g15774	Ddudresnayi_g15774	198.140213	168.86275	202.652986
Ddudresnayi_g15775	Ddudresnayi_g15775	105.133289	97.042309	102.698468
Ddudresnayi_g15776	Ddudresnayi_g15776	17.942301	23.058811	21.380671
Ddudresnayi_g15777	Ddudresnayi_g15777	41.077065	34.069553	42.836442
Ddudresnayi_g15778	Ddudresnayi_g15778	7.955269	8.234709	7.244067
Ddudresnayi_g15779	Ddudresnayi_g15779	13.366932	16.967689	12.030407
Ddudresnayi_g1578	Ddudresnayi_g1578	5.675928	6.463408	5.477992
Ddudresnayi_g15780	Ddudresnayi_g15780	99.855911	86.664531	95.411236
Ddudresnayi_g15782	Ddudresnayi_g15782	37.409821	36.085293	29.988419
Ddudresnayi_g15783	Ddudresnayi_g15783	30.544477	38.636566	29.583423
Ddudresnayi_g15785	Ddudresnayi_g15785	29.354591	27.532231	25.855688
Ddudresnayi_g15786	Ddudresnayi_g15786	97.795336	92.554102	94.80717
Ddudresnayi_g15787	Ddudresnayi_g15787	29.244295	32.748544	26.639164
Ddudresnayi_g15788	Ddudresnayi_g15788	12.013769	13.455256	11.554257
Ddudresnayi_g1579	Ddudresnayi_g1579	13.372701	11.142103	11.314746
Ddudresnayi_g15790	Ddudresnayi_g15790	27.981798	23.872255	25.601672
Ddudresnayi_g15791	Ddudresnayi_g15791	11.516479	1.908972	8.059636
Ddudresnayi_g15792	Ddudresnayi_g15792	21.154231	21.955065	16.684016
Ddudresnayi_g15793	Ddudresnayi_g15793	27.782891	30.907075	24.021765
Ddudresnayi_g15794	Ddudresnayi_g15794	13.451877	14.686469	11.576397
Ddudresnayi_g15795	Ddudresnayi_g15795	11.578293	12.070181	11.273987
Ddudresnayi_g15796	Ddudresnayi_g15796	32.323735	31.310773	32.002116
Ddudresnayi_g15797	Ddudresnayi_g15797	0	0	0
Ddudresnayi_g15799	Ddudresnayi_g15799	8.146208	7.520434	12.324563
