gene_id	gene_name	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep1	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep2	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep3	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep1	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep2	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep3
XLOC_007261	XLOC_007261	1.806131	3.914975	1.359747	5.481596	3.418787	4.204617
XLOC_007262	XLOC_007262	1.993774	6.493204	5.582385	19.264492	21.317378	16.785989
XLOC_007263	XLOC_007263	8.376389	24.972886	19.824909	21.386139	18.620103	21.874353
XLOC_007264	XLOC_007264	1.431128	7.742743	8.069709	5.421082	5.965027	5.442063
XLOC_007265	XLOC_007265	0.385692	3.906853	2.470813	0.586074	1.020806	1.144404
XLOC_007266	XLOC_007266	1.886469	6.800096	3.498685	1.291893	0.770014	1.537838
XLOC_007269	XLOC_007269	154.895603	217.244017	204.703663	186.961428	175.474553	184.430254
XLOC_007270	XLOC_007270	7.275882	12.114192	9.099293	20.413256	20.824225	12.213132
XLOC_007271	XLOC_007271	21.270715	32.2837	27.696457	49.838789	54.263336	48.537018
XLOC_007272	XLOC_007272	1.181904	4.933967	4.248599	8.895736	8.265879	7.079283
XLOC_007273	XLOC_007273	36.673175	35.804162	38.610169	47.60292	49.62307	56.731521
XLOC_007274	XLOC_007274	4.418866	5.418678	4.125157	8.3164	13.082025	9.035069
XLOC_007275	XLOC_007275	16.918887	54.196713	41.987849	56.912793	57.336834	59.59217
XLOC_007276	XLOC_007276	1.583023	4.444018	2.884486	8.780641	7.395001	7.55766
XLOC_007277	XLOC_007277	0.121875	0.793664	0	0.555607	0.552938	0.774939
XLOC_007278	XLOC_007278	2.652858	4.373854	5.006709	9.68922	9.622081	8.090698
XLOC_007279	XLOC_007279	4.764104	9.780832	9.719383	15.027822	14.916549	13.699451
XLOC_007280	XLOC_007280	1.04785	1.560897	1.092526	1.372207	1.610288	2.839293
XLOC_007281	XLOC_007281	0.829015	0.868668	1.391782	1.311004	2.78526	1.543424
XLOC_007282	XLOC_007282	20.447382	28.012983	25.917743	39.116269	44.498007	45.305774
XLOC_007283	XLOC_007283	0.676143	3.139448	2.104959	9.681448	10.366678	8.389401
XLOC_007284	XLOC_007284	7.72404	9.342914	14.862309	22.206893	14.46048	21.314722
XLOC_007285	XLOC_007285	6.330221	9.514866	9.322976	12.923824	14.271068	13.182146
XLOC_007286	XLOC_007286	13.292775	31.373374	25.115081	49.886927	56.451739	37.915301
XLOC_007287	XLOC_007287	8.129236	9.649539	8.414339	7.10267	11.325561	9.255364
XLOC_007288	XLOC_007288	0.479829	2.821898	1.92824	5.110497	6.236751	7.187898
XLOC_007289	XLOC_007289	14.775872	32.173091	25.620255	21.898738	22.711146	19.63169
XLOC_007290	XLOC_007290	6.531708	17.165392	12.351694	33.464312	37.356283	38.171663
XLOC_007291	XLOC_007291	3.54824	4.92648	4.572147	13.765995	16.232178	17.088428
XLOC_007292	XLOC_007292	0.134057	0.509463	0.151608	0.458544	0.379968	0.682212
XLOC_007293	XLOC_007293	0	0	0	0	0	0
XLOC_007294	XLOC_007294	16.325081	31.631055	24.335093	48.651247	57.33209	47.057695
XLOC_007295	XLOC_007295	0	0	0.438443	1.325515	0.441471	0.49292
XLOC_007296	XLOC_007296	12.72878	53.080034	37.658736	86.425368	100.448093	88.770638
XLOC_007297	XLOC_007297	28.85096	40.572301	36.243248	33.480281	37.363823	36.475792
XLOC_007298	XLOC_007298	349.999429	307.231937	332.286103	348.0547	314.785083	361.683452
XLOC_007299	XLOC_007299	0.465073	1.948614	1.740621	1.000275	1.087019	1.116228
XLOC_007301	XLOC_007301	2.467589	4.839322	3.791882	8.49197	8.828473	8.482983
XLOC_007302	XLOC_007302	1.821213	6.141023	2.965016	8.9988	10.126956	9.582118
XLOC_007303	XLOC_007303	0.408887	2.656402	2.306908	0.464931	0.929391	1.03736
XLOC_007304	XLOC_007304	0	0	0	0	0	0
XLOC_007305	XLOC_007305	31.067321	56.793323	45.713179	52.680072	58.935024	58.847634
XLOC_007306	XLOC_007306	1.437031	1.705857	1.485859	2.689511	2.808658	4.313453
XLOC_007307	XLOC_007307	0.134957	0	0.457689	0.46139	0	0.343214
XLOC_007308	XLOC_007308	51.865106	90.664484	67.242693	104.232571	107.16653	77.154786
XLOC_007309	XLOC_007309	115.80061	88.064556	100.681249	104.602198	123.668748	117.19694
XLOC_007310	XLOC_007310	2.145542	8.239338	6.732412	13.654662	15.746392	11.620747
XLOC_007311	XLOC_007311	97.418291	124.433915	124.775728	93.001372	93.382492	102.412296
XLOC_007312	XLOC_007312	8.711555	14.516737	12.23764	21.754519	24.895207	21.233758
XLOC_007313	XLOC_007313	3.991977	13.508429	10.20832	16.665961	17.697826	12.483727
XLOC_007315	XLOC_007315	0	0	0	0.136091	0.270865	0.455556
XLOC_007316	XLOC_007316	0	0	0	0	0	0
XLOC_007317	XLOC_007317	3.217336	2.641139	2.573439	3.131229	4.537735	3.493912
XLOC_007318	XLOC_007318	13.33514	34.6105	27.035484	45.51753	50.191664	40.352163
XLOC_007319	XLOC_007319	8.810915	6.411581	7.225676	14.127234	14.604978	13.303312
XLOC_007320	XLOC_007320	142.919106	173.824568	177.289451	95.557708	89.69172	80.540653
XLOC_007321	XLOC_007321	0.457981	0.495646	0	1.041098	1.041161	1.161294
XLOC_007322	XLOC_007322	0	0	0.343559	0	0	0
XLOC_007323	XLOC_007323	0.965505	2.076682	2.163016	6.542587	4.378543	3.641076
XLOC_007324	XLOC_007324	1.556486	3.812779	2.357404	7.075669	7.816132	5.976005
XLOC_007325	XLOC_007325	2.607396	8.430477	5.569807	14.122596	13.513098	12.475555
XLOC_007326	XLOC_007326	11.946592	18.493917	16.69841	18.860918	21.392346	21.747196
XLOC_007328	XLOC_007328	1.133851	7.131731	5.636557	5.423117	7.207531	4.610218
XLOC_007329	XLOC_007329	19.204195	35.331658	30.258039	56.983373	72.067164	54.583979
XLOC_007330	XLOC_007330	18.781387	58.185082	41.883365	79.709039	101.071726	68.173042
XLOC_007331	XLOC_007331	23.365755	64.664497	60.544115	103.266487	120.800891	89.031257
XLOC_007332	XLOC_007332	0.088596	1.15419	0.801455	3.837938	4.420344	4.393883
XLOC_007333	XLOC_007333	25.857524	38.08482	39.47429	58.589515	64.60728	64.032626
XLOC_007334	XLOC_007334	1473.697935	853.027883	1112.706059	775.22345	674.29426	764.822343
XLOC_007335	XLOC_007335	2.261701	1.21367	0	0	2.559832	1.417134
XLOC_007336	XLOC_007336	95.456354	184.547061	143.712005	211.250018	247.527146	224.923187
XLOC_007337	XLOC_007337	4.151093	8.483908	6.741388	13.328951	14.455773	13.944578
XLOC_007338	XLOC_007338	0.854032	1.656005	1.241847	1.530239	1.383163	1.397041
XLOC_007339	XLOC_007339	0	0.785004	0.411298	3.05773	1.101385	2.403047
XLOC_007340	XLOC_007340	0.591662	0	1.045781	0.526648	0	0.267792
XLOC_007341	XLOC_007341	0	2.449264	0.833196	1.127011	1.036396	0.794937
XLOC_007342	XLOC_007342	0.710302	3.666273	0.788009	3.217659	2.288085	1.778788
XLOC_007343	XLOC_007343	0	1.995401	1.991871	6.792639	7.034529	10.560001
XLOC_007345	XLOC_007345	1.002691	2.034022	1.583166	4.617635	3.456735	2.658707
XLOC_007346	XLOC_007346	1.311805	8.499867	5.905559	5.951642	6.709091	4.97651
XLOC_007347	XLOC_007347	0	0	0	0	0	0.383585
XLOC_007348	XLOC_007348	1.031194	8.922496	5.230834	14.642969	19.92903	11.758755
XLOC_007349	XLOC_007349	7.894805	29.988603	19.746652	47.738861	55.295915	45.580642
XLOC_007351	XLOC_007351	0	0	0	0	0	0
XLOC_007352	XLOC_007352	19.148953	42.142074	33.397251	41.93977	49.019234	41.723924
XLOC_007353	XLOC_007353	79.157992	82.521268	77.016942	29.992776	28.480963	28.859804
XLOC_007354	XLOC_007354	1.002388	4.285844	3.113191	8.226068	8.568264	7.850332
XLOC_007355	XLOC_007355	0.577022	1.251869	0.86943	4.381969	5.893543	4.644841
XLOC_007356	XLOC_007356	0.078953	0.080773	0.036052	0.533066	0.334122	0.284276
XLOC_007357	XLOC_007357	18.978508	20.939977	21.65641	35.362256	40.230084	34.667481
XLOC_007358	XLOC_007358	0	3.18757	5.814075	2.510566	3.356826	7.460647
XLOC_007359	XLOC_007359	0.608471	5.934985	6.184057	7.963697	10.711587	10.430278
XLOC_007360	XLOC_007360	0	6.03979	6.292229	14.802046	19.100213	14.124469
XLOC_007361	XLOC_007361	0.240146	0	0	1.093796	1.090492	1.830599
XLOC_007362	XLOC_007362	3.916538	7.977513	7.944184	7.488276	6.018975	10.578883
XLOC_007363	XLOC_007363	14.637796	20.022496	17.933242	24.297291	28.962045	26.107524
XLOC_007364	XLOC_007364	73.755246	112.534592	90.375443	108.53073	118.735775	94.218509
XLOC_007365	XLOC_007365	0.165296	1.092869	0.407721	1.228113	1.517167	2.369787
XLOC_007366	XLOC_007366	27.574842	42.841905	39.678915	50.741305	52.754322	47.221144
XLOC_007367	XLOC_007367	2.62362	5.222486	3.587594	11.254061	7.807859	9.362117
XLOC_007368	XLOC_007368	13.617493	14.57714	11.768392	20.287155	19.735079	22.718816
XLOC_007369	XLOC_007369	0	0.467647	0	13.422321	20.998164	19.177903
XLOC_007370	XLOC_007370	25.198675	36.44409	41.356275	6.843241	6.733664	4.575091
XLOC_007371	XLOC_007371	34.198073	31.521051	35.260889	7.174354	6.492898	7.641271
XLOC_007372	XLOC_007372	0.130627	2.921496	2.113711	5.766525	6.397873	5.486179
XLOC_007373	XLOC_007373	0.371025	3.165699	2.491479	5.364198	5.407761	4.138899
XLOC_007374	XLOC_007374	8.791911	17.416753	15.307445	25.326854	23.195398	25.01741
XLOC_007375	XLOC_007375	0	0	0	0	0	0.634385
XLOC_007376	XLOC_007376	1.225106	7.885158	3.859131	9.377337	8.036174	5.009089
XLOC_007377	XLOC_007377	9.976035	12.139766	12.48209	9.59373	9.791119	12.161675
XLOC_007379	XLOC_007379	0	0	0	0	0	0
XLOC_007380	XLOC_007380	2.366105	35.087188	15.868184	78.901742	90.556094	66.78056
XLOC_007382	XLOC_007382	30.676987	72.342899	60.868369	56.671355	66.262567	54.924376
XLOC_007383	XLOC_007383	1.421875	2.93885	2.441664	7.753492	16.517172	15.676329
XLOC_007384	XLOC_007384	4.102933	13.233224	10.132278	19.308756	20.809729	19.657203
XLOC_007385	XLOC_007385	8.247323	32.13601	21.327068	30.102574	29.405558	21.280746
XLOC_007386	XLOC_007386	1.907146	7.025358	4.345431	10.60473	16.187772	9.232328
XLOC_007387	XLOC_007387	7.608045	13.132651	12.498683	21.975801	23.545384	21.803629
XLOC_007388	XLOC_007388	0	0	0	2.103862	0	1.171121
XLOC_007390	XLOC_007390	47.431799	66.236482	60.468492	58.468004	55.789367	52.069214
XLOC_007391	XLOC_007391	0	0	0	0	0	0
XLOC_007392	XLOC_007392	0	0	0	0	0	0.219043
XLOC_007393	XLOC_007393	0.240155	0.78197	0.543019	2.600249	3.541044	1.832453
XLOC_007394	XLOC_007394	0.067311	0	0	0.458567	0.07601	0.255927
XLOC_007396	XLOC_007396	0.42575	4.341135	2.408987	7.092405	8.230025	6.060529
XLOC_007397	XLOC_007397	0	4.098216	3.051073	8.608901	6.155374	6.858029
XLOC_007398	XLOC_007398	775.438009	782.697149	800.101536	578.562619	575.948837	568.338601
XLOC_007399	XLOC_007399	1008.531204	1078.712426	1005.874219	762.823324	779.489484	623.801112
XLOC_007400	XLOC_007400	21.20367	70.255559	44.496262	125.722228	119.401739	89.907171
XLOC_007401	XLOC_007401	9.289675	24.350318	19.679478	22.087535	19.235646	22.390554
XLOC_007402	XLOC_007402	0.943664	3.859077	2.419225	8.966887	9.238996	11.992398
XLOC_007403	XLOC_007403	147.807828	161.927308	155.91038	98.800489	106.714117	85.374957
XLOC_007404	XLOC_007404	0.229209	0.248787	0.129572	1.175608	2.458403	3.206518
XLOC_007405	XLOC_007405	0.019848	0.099969	0	0.104129	0.113292	0.045764
XLOC_007406	XLOC_007406	0	0	0	0	0	0
XLOC_007407	XLOC_007407	0.377047	0	0	0.214756	0	0.718862
XLOC_007408	XLOC_007408	0.194635	0	0.074577	0.247434	0.074762	0.083896
XLOC_007409	XLOC_007409	0.278817	0.224257	0.116784	0.529836	0.64378	0.656978
XLOC_007410	XLOC_007410	0.045247	0	0.153534	0.103197	0.05129	0.230301
XLOC_007411	XLOC_007411	608.808658	780.357826	710.984525	391.15973	382.665308	358.514744
XLOC_007413	XLOC_007413	178.069043	245.813557	228.822615	192.665275	189.255259	199.061173
XLOC_007414	XLOC_007414	0.617254	3.308652	1.489119	5.556612	6.362497	7.874465
XLOC_007415	XLOC_007415	3.12296	10.567429	6.262766	6.713172	8.034493	9.56976
XLOC_007416	XLOC_007416	3.528048	11.76166	9.174719	22.096473	26.203867	27.0049
XLOC_007417	XLOC_007417	8.158972	26.442286	14.132216	64.802443	56.461085	61.134846
XLOC_007418	XLOC_007418	0.802771	1.161616	0.605004	2.744538	3.035386	2.722103
XLOC_007419	XLOC_007419	1.179177	8.946417	6.033138	18.789681	21.761567	23.958473
XLOC_007420	XLOC_007420	3.091916	13.289392	13.837631	19.769841	18.683971	20.70422
XLOC_007421	XLOC_007421	1.00415	9.233199	6.226761	12.549484	18.264566	16.541848
XLOC_007422	XLOC_007422	0.469581	2.885328	1.117252	7.366388	6.263998	8.001476
XLOC_007423	XLOC_007423	30.240516	41.264993	38.589015	40.266308	38.774231	41.225711
XLOC_007424	XLOC_007424	61.747628	249.955996	178.957395	276.326612	259.39617	192.584543
XLOC_007425	XLOC_007425	0	0.131392	0	0	0.045712	0.102634
XLOC_007427	XLOC_007427	0.615522	3.425295	2.708717	8.769094	9.424003	8.137991
XLOC_007428	XLOC_007428	2.638724	8.080648	6.565317	1.023034	0.717918	0.805793
XLOC_007429	XLOC_007429	4.334272	9.468424	4.508672	6.675759	8.623017	9.225805
XLOC_007431	XLOC_007431	55.807418	59.648722	59.309694	62.154846	56.42696	66.849774
XLOC_007432	XLOC_007432	0.115154	0.205182	0.391788	0.389466	0.406125	0.63521
XLOC_007433	XLOC_007433	2.942477	6.030485	5.727717	9.126358	11.870371	14.131658
XLOC_007434	XLOC_007434	5.988664	5.031487	3.794939	18.137097	23.840258	16.669647
XLOC_007435	XLOC_007435	0.12365	0.044758	0.120935	0.245093	0.14672	0.454418
XLOC_007436	XLOC_007436	0	0	0.231817	0.701104	0.930041	0.782304
XLOC_007437	XLOC_007437	1.827593	3.413052	2.645494	100.683396	140.573511	121.180671
XLOC_007438	XLOC_007438	0.114681	0.43586	0.324258	1.046125	1.026277	1.021393
XLOC_007439	XLOC_007439	0	0	0	0	0	0
XLOC_007440	XLOC_007440	0.28114	0.671641	0.763125	0.261197	0.19123	0.551037
XLOC_007441	XLOC_007441	1.489759	3.621628	2.708652	5.032952	2.839091	2.652598
XLOC_007442	XLOC_007442	3.50611	4.536724	3.963512	1.844108	2.600447	3.772379
XLOC_007443	XLOC_007443	3.436979	6.529909	5.926938	9.501648	9.840561	11.257975
XLOC_007444	XLOC_007444	3.48169	11.046212	8.551963	19.529306	18.899616	17.796575
XLOC_007445	XLOC_007445	20.108564	26.070113	27.613904	16.91765	24.494135	21.622479
XLOC_007446	XLOC_007446	90.890632	113.190971	105.987	215.228942	228.841251	217.717538
XLOC_007447	XLOC_007447	0	0	0	0	0	0
XLOC_007448	XLOC_007448	0	0	0	0	0	0.497309
XLOC_007449	XLOC_007449	0	0	0	0	0	0
XLOC_007450	XLOC_007450	0	0	0	1.534838	0	0
XLOC_007451	XLOC_007451	0	0	0	0.094905	0.471967	0.211794
XLOC_007452	XLOC_007452	0.212404	0	0	1.294323	0.723238	0.809746
XLOC_007453	XLOC_007453	4.863911	3.000422	5.472626	1.575613	7.106965	6.129387
XLOC_007454	XLOC_007454	0	0	0	1.066874	1.625093	0.595184
XLOC_007455	XLOC_007455	5.200602	14.212144	10.329659	22.336695	23.832902	23.153357
XLOC_007456	XLOC_007456	0	0.227827	0	0	0	0.800809
XLOC_007457	XLOC_007457	0	0.499618	0	0	1.574342	0
XLOC_007458	XLOC_007458	0.149141	0	0.421647	0.425091	0.084549	0.569195
XLOC_007460	XLOC_007460	4.062393	5.011526	5.74194	14.945389	16.43736	21.021644
XLOC_007461	XLOC_007461	3.17875	13.224435	9.882119	21.584488	17.578014	14.989382
XLOC_007462	XLOC_007462	163.605958	289.404104	260.624718	245.486672	253.996216	270.176785
XLOC_007463	XLOC_007463	4.167347	7.448953	5.438119	29.752345	28.427194	25.449598
XLOC_007465	XLOC_007465	0	0	0	0	0.155671	0.348992
XLOC_007466	XLOC_007466	0.797744	0.288283	0.30036	0.302731	1.50967	0.337768
XLOC_007467	XLOC_007467	0	0	0	0.262754	0	0.289178
XLOC_007468	XLOC_007468	0	0.086266	0	0.362342	0.090092	0.102516
XLOC_007469	XLOC_007469	10.663607	16.710133	15.111497	52.018539	39.950524	39.687764
XLOC_007470	XLOC_007470	1.679246	7.32709	5.619584	9.102447	8.549936	7.340777
XLOC_007471	XLOC_007471	0.437272	0.69946	0.397368	0.600935	0.464701	0.967476
XLOC_007472	XLOC_007472	0.19153	0.208213	0.108437	0.218639	0.326254	0.731884
XLOC_007473	XLOC_007473	1.715533	1.549615	0.645839	1.627278	3.246976	3.268046
XLOC_007474	XLOC_007474	0.988387	0.8577	0.223381	2.476856	3.348384	3.266092
XLOC_007475	XLOC_007475	0	0	0	0	0	0
XLOC_007476	XLOC_007476	0	0	0	0	0	0
XLOC_007477	XLOC_007477	0	0.057683	0	0	0	0
XLOC_007478	XLOC_007478	0	0	0	0	0	0
XLOC_007479	XLOC_007479	0	0	0	0	0.137158	0
XLOC_007480	XLOC_007480	0	0	0	0	0	0.321183
XLOC_007481	XLOC_007481	0.127036	0	0	0	0	0
XLOC_007482	XLOC_007482	1.14449	2.346234	1.868599	1.869345	1.297959	1.293319
XLOC_007483	XLOC_007483	13.847001	56.114637	38.412865	103.807716	108.375534	88.296961
XLOC_007484	XLOC_007484	21.331761	49.031318	34.303927	61.787542	49.195153	39.801917
XLOC_007485	XLOC_007485	0.33313	1.202031	0.90407	2.277895	2.638744	3.340276
XLOC_007486	XLOC_007486	0.44477	2.923479	1.620954	1.63425	2.18482	2.45241
XLOC_007487	XLOC_007487	57.609372	86.712167	75.239613	83.972072	89.19944	76.125048
XLOC_007488	XLOC_007488	55.326264	71.517174	74.721526	156.129766	143.077085	223.209326
XLOC_007489	XLOC_007489	1.650179	2.378915	0.619859	6.871067	8.129226	4.179773
XLOC_007490	XLOC_007490	0.273804	0	0	0.936066	1.397673	1.914852
XLOC_007491	XLOC_007491	352.407837	294.397127	308.931165	77.251359	83.327427	75.950563
XLOC_007492	XLOC_007492	0.549127	0.264961	0.344958	0.827665	0.829896	0.701432
XLOC_007493	XLOC_007493	3.99562	5.623874	4.580675	7.742775	8.416659	9.047152
XLOC_007494	XLOC_007494	6.528025	23.467929	19.788828	7.394637	7.780064	7.114557
XLOC_007495	XLOC_007495	2.544169	6.964539	3.948185	7.989093	8.051556	8.24139
XLOC_007496	XLOC_007496	0	0	0	0	0	0
XLOC_007497	XLOC_007497	0.04062	0.146116	0.33158	1.577514	2.179729	1.198414
XLOC_007498	XLOC_007498	0	0	0	0.466774	0.309435	1.041683
XLOC_007500	XLOC_007500	0	2.580914	2.151922	6.505298	7.049578	5.442063
XLOC_007501	XLOC_007501	0.064104	0.928079	0.106424	2.372276	2.313545	2.914822
XLOC_007502	XLOC_007502	0	0	0	0	0	0
XLOC_007503	XLOC_007503	0	0	0.514458	0	0.516878	0.89401
XLOC_007504	XLOC_007504	17.015837	28.650046	24.281612	28.98276	33.63126	27.196442
XLOC_007505	XLOC_007505	4.567691	5.932017	2.011961	2.076685	4.67275	5.791162
XLOC_007506	XLOC_007506	1953.454395	2671.019355	2520.971838	1532.616714	1494.12616	1437.413052
XLOC_007507	XLOC_007507	0	2.248205	1.338583	13.153551	13.461482	10.912482
XLOC_007508	XLOC_007508	33.700094	66.283764	47.470985	54.662013	61.028464	43.896861
XLOC_007509	XLOC_007509	0	0	0	0	0	0.353328
XLOC_007510	XLOC_007510	2.138079	1.596526	6.171713	1.644621	0	2.536198
XLOC_007511	XLOC_007511	0.056987	0.120106	0.825589	2.485809	5.104893	4.570967
XLOC_007512	XLOC_007512	0.193756	0.165879	0	1.462181	1.403206	2.339146
XLOC_007513	XLOC_007513	0.978682	2.082332	3.795802	2.401071	3.568867	3.245557
XLOC_007514	XLOC_007514	150.37061	193.192126	171.133597	295.392249	270.987508	349.849047
XLOC_007515	XLOC_007515	26.161949	59.846589	43.131431	72.192964	81.677814	69.935135
XLOC_007516	XLOC_007516	4.784006	12.256486	10.891956	26.812143	38.051318	30.144273
XLOC_007517	XLOC_007517	0.189883	0.20977	0.214707	0.108228	0.215327	0.241525
XLOC_007518	XLOC_007518	4809.246147	4273.74812	4489.234721	4030.12301	4208.806342	4432.080132
XLOC_007519	XLOC_007519	1.783318	4.599224	3.80147	10.608785	13.931023	11.450504
XLOC_007520	XLOC_007520	0.505141	0.13706	0.285535	2.269964	1.491966	2.881952
XLOC_007521	XLOC_007521	0	0	0	13.856226	9.893686	14.222223
XLOC_007522	XLOC_007522	0	0	0	0.286817	0.371504	0.48006
XLOC_007523	XLOC_007523	13.078543	38.911934	32.533953	19.104987	18.676398	17.004886
XLOC_007524	XLOC_007524	0	0	0	0	0.957848	0
XLOC_007525	XLOC_007525	0	0	0	0	0	2.307701
XLOC_007526	XLOC_007526	0.094002	0	0	0.107157	0.532987	0.119568
XLOC_007527	XLOC_007527	36.567631	40.7274	37.315869	41.034342	40.015291	39.495434
XLOC_007528	XLOC_007528	19.755745	32.42572	27.544314	62.660466	71.758292	65.151673
XLOC_007529	XLOC_007529	0	0	0	1.049442	0.524781	0.585296
XLOC_007530	XLOC_007530	0	0	0	4.421979	2.66134	13.795272
XLOC_007531	XLOC_007531	5758.101592	4340.354714	4983.850894	4264.748086	3923.509295	4549.107246
XLOC_007532	XLOC_007532	0	0	0	0	0	0
XLOC_007533	XLOC_007533	44.13772	103.986733	75.012613	129.477692	110.297394	143.306379
XLOC_007534	XLOC_007534	1.045455	9.405932	5.494597	11.121252	10.997176	8.638138
XLOC_007535	XLOC_007535	0.650825	3.015509	2.580749	4.264727	5.007708	3.847759
XLOC_007536	XLOC_007536	0.462135	4.765251	2.481809	6.143582	6.274269	4.059901
XLOC_007537	XLOC_007537	0	7.11261	7.402062	2.489403	10.000907	4.152441
XLOC_007538	XLOC_007538	0	2.931418	5.346484	9.236228	20.8265	10.296055
XLOC_007539	XLOC_007539	1.007082	9.804727	6.244843	19.450932	25.187259	19.142272
XLOC_007540	XLOC_007540	0.825469	6.271683	4.132986	11.961902	13.642465	9.747967
XLOC_007541	XLOC_007541	0	0	0	0	0	0
XLOC_007542	XLOC_007542	0.765521	3.330123	2.646513	19.994453	19.014549	18.488191
XLOC_007543	XLOC_007543	0	0.277932	0	0.29186	0	0.32564
XLOC_007544	XLOC_007544	90.096921	81.816745	85.216917	77.893319	77.463716	87.582025
XLOC_007545	XLOC_007545	0	0	0	0	0	0
XLOC_007546	XLOC_007546	3.790506	8.237115	8.011664	8.93876	12.360909	10.794393
XLOC_007547	XLOC_007547	0.156013	0	0	0	0.177003	0
XLOC_007549	XLOC_007549	0.043179	0.234465	0.195357	0.196962	0.097891	0.054945
XLOC_007550	XLOC_007550	1.352586	1.835971	1.975954	1.735093	2.300052	1.649254
XLOC_007551	XLOC_007551	6.588358	29.798036	19.652543	44.399717	48.695018	37.094046
XLOC_007552	XLOC_007552	0	0	0	0	0	0
XLOC_007553	XLOC_007553	0.17394	0.220903	0.523854	0.424377	0.525195	1.357229
XLOC_007554	XLOC_007554	0	0	0	0	1.14871	2.546083
XLOC_007555	XLOC_007555	0	0	0	1.857255	1.863502	1.034541
XLOC_007556	XLOC_007556	0.180895	0.108221	0.170311	0.497323	0.949195	0.732855
XLOC_007557	XLOC_007557	0	0.198606	0	1.877009	1.038738	2.55974
XLOC_007558	XLOC_007558	4.48394	13.736057	10.378599	27.385859	30.804664	28.665119
XLOC_007560	XLOC_007560	0	1.852269	0.965051	0	0	2.166808
XLOC_007561	XLOC_007561	18.674029	28.132446	24.997361	36.161699	36.595996	34.95388
XLOC_007562	XLOC_007562	28.954354	30.514936	40.33682	47.682557	34.472371	43.564362
XLOC_007563	XLOC_007563	34.360966	40.639241	38.100812	41.19066	40.833522	32.503365
XLOC_007564	XLOC_007564	23.717098	34.333394	29.489961	56.161194	57.95835	59.609138
XLOC_007565	XLOC_007565	20.453384	29.151679	29.441372	48.015388	42.072167	43.866182
XLOC_007566	XLOC_007566	8.526732	13.458123	13.287509	24.550525	29.072726	19.07662
XLOC_007567	XLOC_007567	0.201519	0	0.116908	0.404043	1.301544	1.101421
XLOC_007569	XLOC_007569	4.188721	7.146699	7.697466	14.070951	15.859118	15.034685
XLOC_007570	XLOC_007570	0.72762	0.19734	0.411155	1.756452	0.619259	2.312204
XLOC_007571	XLOC_007571	0.35586	0	0	1.921538	2.019026	3.166446
XLOC_007572	XLOC_007572	2.52305	14.565313	8.351723	80.358711	87.394393	73.07014
XLOC_007573	XLOC_007573	0	0	0.820373	1.653185	0	0
